key_kind,source_industry,destination_industry,commodity,row_code,share
C3,517210,233240,,812900,-0.13785083738497275
C3,517210,233240,,813B00,-0.059948194687350784
C3,517210,233240,,491000,-0.40468151624879345
C3,517210,233240,,S00203,-0.12867124053788842
C3,517210,233240,,S00300,-0.1921085442396381
C3,517210,233240,,V00100,-1.2238620597289513
C3,517210,233240,,V00200,52.39216519023378
C3,517210,233240,,V00300,-7.919833526041979
C3,517A00,233240,,1111B0,-0.0007727675335437459
C3,517A00,233240,,111300,-5.990445996463147e-06
C3,517A00,233240,,111400,-0.0003812533735344615
C3,517A00,233240,,111900,-0.0002156560558726733
C3,517A00,233240,,112120,-4.792356797170518e-05
C3,517A00,233240,,1121A0,-0.0015694968510733447
C3,517A00,233240,,112300,-3.594267597877888e-05
C3,517A00,233240,,112A00,-0.0033846019880016775
C3,517A00,233240,,113000,-0.00013178981192218923
C3,517A00,233240,,114000,-0.00011980891992926294
C3,517A00,233240,,115000,-0.0014676592691334708
C3,517A00,233240,,211000,-5.520595371373876e-06
C3,517A00,233240,,212100,-0.0004912165717099781
C3,517A00,233240,,212230,-0.005722694802418054
C3,517A00,233240,,2122A0,-0.0008865860074765458
C3,517A00,233240,,212310,0.004381127833635066
C3,517A00,233240,,2123A0,-0.0010063949274058087
C3,517A00,233240,,21311A,-0.00013178981192218923
C3,517A00,233240,,221100,-0.09261999187083034
C3,517A00,233240,,221200,-0.001063179457979666
C3,517A00,233240,,221300,-0.004813892113503308
C3,517A00,233240,,230301,-0.018790483753591318
C3,517A00,233240,,321100,-0.0006668527414024207
C3,517A00,233240,,321200,-0.0006287641055259727
C3,517A00,233240,,321910,-0.0010251235769888035
C3,517A00,233240,,3219A0,-0.003795286463272723
C3,517A00,233240,,327100,-0.000930773027529686
C3,517A00,233240,,327200,-0.0038317879469250077
C3,517A00,233240,,327310,-0.00014015767991854022
C3,517A00,233240,,327320,-0.0025657466313815333
C3,517A00,233240,,327330,-0.0010192896718066084
C3,517A00,233240,,327390,-0.0021420356254124267
C3,517A00,233240,,327400,-0.001298180702809509
C3,517A00,233240,,327910,-0.0002563931506912512
C3,517A00,233240,,327991,-0.0002727414120867691
C3,517A00,233240,,327993,-0.00011980891992926294
C3,517A00,233240,,327999,-0.0001018375819398735
C3,517A00,233240,,331110,-0.0023234864776113793
C3,517A00,233240,,331200,-2.8444436016463403e-05
C3,517A00,233240,,331313,-0.00012662145504620722
C3,517A00,233240,,331410,-0.0005211688016922937
C3,517A00,233240,,331420,-0.00022971330058591753
C3,517A00,233240,,331490,-0.00041498495199691947
C3,517A00,233240,,331520,-2.396178398585259e-05
C3,517A00,233240,,332114,-0.00015656903725606638
C3,517A00,233240,,33211A,-0.00026170022134402136
C3,517A00,233240,,332119,-0.003312319519526472
C3,517A00,233240,,332200,-0.000714556925022307
C3,517A00,233240,,332310,-0.0008895534763479876
C3,517A00,233240,,332320,-0.006577488162969231
C3,517A00,233240,,332410,-0.00016095977394040917
C3,517A00,233240,,332430,-2.374676631266968e-05
C3,517A00,233240,,332500,-0.019437156102185927
C3,517A00,233240,,332600,-0.0003942705182857518
C3,517A00,233240,,332710,-0.003641049060563242
C3,517A00,233240,,332720,-0.0009500071788146775
C3,517A00,233240,,332800,-0.0012246493733898234
C3,517A00,233240,,332913,-0.00045889194683577185
C3,517A00,233240,,33291A,-0.0011439822994694228
C3,517A00,233240,,332991,-0.001587975811244444
C3,517A00,233240,,332996,-0.000431439688183379
C3,517A00,233240,,332999,-0.0015319893167383585
C3,517A00,233240,,333111,-0.00028754140783023106
C3,517A00,233240,,333112,-0.001207963400974439
C3,517A00,233240,,333120,-0.0002156560558726733
C3,517A00,233240,,333130,-2.396178398585259e-05
C3,517A00,233240,,333242,-0.0010359275426919004
C3,517A00,233240,,33329A,-0.0008959017619876855
C3,517A00,233240,,333316,-0.0014311674998502266
C3,517A00,233240,,333318,-3.265372160315398e-05
C3,517A00,233240,,333414,-0.00013178981192218923
C3,517A00,233240,,333415,-0.0026049552763436736
C3,517A00,233240,,333413,-0.0028277410743151603
C3,517A00,233240,,333511,-0.0003174936378125468
C3,517A00,233240,,33351B,-5.391401396816832e-05
C3,517A00,233240,,333611,-0.0003234840838090099
C3,517A00,233240,,333612,-0.001258489425809687
C3,517A00,233240,,333613,-0.0002935318538266942
C3,517A00,233240,,333618,-0.003549485757224434
C3,517A00,233240,,333912,-4.651401609643736e-05
C3,517A00,233240,,333914,-0.0001916942718868207
C3,517A00,233240,,333920,0.003617502748635289
C3,517A00,233240,,333991,-5.990445996463147e-06
C3,517A00,233240,,33399A,-0.00022722494834673406
C3,517A00,233240,,33399B,-5.990445996463147e-05
C3,517A00,233240,,334111,-1.5006997098215704e-05
C3,517A00,233240,,334112,-4.616669354355569e-05
C3,517A00,233240,,334118,-0.0046663891071695215
C3,517A00,233240,,334210,0.00019310860691169063
C3,517A00,233240,,334220,-0.024866745387766787
C3,517A00,233240,,334290,-9.122827200528834e-05
C3,517A00,233240,,334413,0.030365224518149898
C3,517A00,233240,,334418,-0.0020231590714813404
C3,517A00,233240,,33441A,-0.01345711112056189
C3,517A00,233240,,334512,-0.0016141281815700457
C3,517A00,233240,,334513,-0.0007982003827185296
C3,517A00,233240,,334514,-0.0008211770463315342
C3,517A00,233240,,334516,-0.0005968056131311617
C3,517A00,233240,,334517,-1.797133798938944e-05
C3,517A00,233240,,33451A,-0.003144361789889221
C3,517A00,233240,,334300,-0.00034050261159376236
C3,517A00,233240,,334610,-0.00017949280269815445
C3,517A00,233240,,335110,-1.6298485867957147e-05
C3,517A00,233240,,335120,-0.001812935807934245
C3,517A00,233240,,335210,1.409551875267815e-06
C3,517A00,233240,,335220,-0.0004765667169180768
C3,517A00,233240,,335312,-0.0036338456029899008
C3,517A00,233240,,335313,-0.0007985764510151823
C3,517A00,233240,,335314,-0.0003540299953132495
C3,517A00,233240,,335911,-0.0012437912484047583
C3,517A00,233240,,335920,-0.0060198174709037745
C3,517A00,233240,,335930,-0.0026684794053045834
C3,517A00,233240,,335991,-0.0003652781506298969
C3,517A00,233240,,335999,-0.0012084335910524523
C3,517A00,233240,,336214,-3.594267597877888e-05
C3,517A00,233240,,336310,-0.002764159301315243
C3,517A00,233240,,336320,-0.0025683748159383013
C3,517A00,233240,,336350,-0.007361534666624196
C3,517A00,233240,,336360,-0.00036345668243258794
C3,517A00,233240,,336370,-0.0014856306071228604
C3,517A00,233240,,336390,-0.005874350656672842
C3,517A00,233240,,3363A0,-0.0024141607401632977
C3,517A00,233240,,336412,-0.00013178981192218923
C3,517A00,233240,,336992,-0.010615070305732695
C3,517A00,233240,,336999,-7.787579795402092e-05
C3,517A00,233240,,337110,-0.0013819044666519367
C3,517A00,233240,,337215,-0.019707308084650436
C3,517A00,233240,,339112,-2.396178398585259e-05
C3,517A00,233240,,339113,-0.000203675163879747
C3,517A00,233240,,339940,-0.00014988971534399552
C3,517A00,233240,,339990,-0.0006867883332139917
C3,517A00,233240,,311119,-0.0012819554432431134
C3,517A00,233240,,311221,-9.584713594341036e-05
C3,517A00,233240,,311300,-1.1980891992926295e-05
C3,517A00,233240,,311410,-6.589490596109461e-05
C3,517A00,233240,,311420,-4.792356797170518e-05
C3,517A00,233240,,311513,-0.00031629260455300805
C3,517A00,233240,,311514,-1.797133798938944e-05
C3,517A00,233240,,31151A,-5.990445996463147e-06
C3,517A00,233240,,311520,-6.589490596109461e-05
C3,517A00,233240,,311615,-0.0001916942718868207
C3,517A00,233240,,31161A,-0.0031262121213140705
C3,517A00,233240,,311700,-0.00014976114991157867
C3,517A00,233240,,311810,-2.3828335845903845e-05
C3,517A00,233240,,3118A0,-4.792356797170518e-05
C3,517A00,233240,,311910,-0.0004968066732865949
C3,517A00,233240,,311920,-2.3828335845903845e-05
C3,517A00,233240,,311930,-0.0019888280708257647
C3,517A00,233240,,311940,-5.990445996463147e-05
C3,517A00,233240,,311990,-0.0002935318538266942
C3,517A00,233240,,312110,-0.00020354171573979828
C3,517A00,233240,,312120,-9.531334338361538e-05
C3,517A00,233240,,312130,-0.0004253216657488834
C3,517A00,233240,,312140,-0.0006760044174378867
C3,517A00,233240,,313200,-0.0002324501396811836
C3,517A00,233240,,313300,-0.014751714068546888
C3,517A00,233240,,314900,-0.0009485438199836328
C3,517A00,233240,,315000,-0.00010818026643172852
C3,517A00,233240,,316000,-4.765667169180769e-05
C3,517A00,233240,,322110,-1.1980891992926295e-05
C3,517A00,233240,,322120,-0.001348462211383508
C3,517A00,233240,,322130,-0.0013939543708190445
C3,517A00,233240,,322210,-0.003962025558655244
C3,517A00,233240,,322220,-0.0023877534078344006
C3,517A00,233240,,322230,-0.00022459002429221095
C3,517A00,233240,,322299,-3.022315712521596e-05
C3,517A00,233240,,323110,-0.007739186395077617
C3,517A00,233240,,323120,-4.74249266224813e-05
C3,517A00,233240,,324110,0.02477330009214953
C3,517A00,233240,,324121,-9.835800608324694e-05
C3,517A00,233240,,324122,1.8794025003570864e-06
C3,517A00,233240,,324190,-0.0025656632118902355
C3,517A00,233240,,325110,-0.00013684055666847382
C3,517A00,233240,,325120,-0.0008331865637561699
C3,517A00,233240,,325130,-0.00026357962384437845
C3,517A00,233240,,325180,-0.001228041429274945
C3,517A00,233240,,325190,-0.0043176194089362355
C3,517A00,233240,,325211,-0.00018907977027823013
C3,517A00,233240,,3252A0,-0.00018570382589035755
C3,517A00,233240,,325411,-7.188535195755776e-05
C3,517A00,233240,,325412,-0.00017372293389743127
C3,517A00,233240,,325414,-0.031640424972723936
C3,517A00,233240,,325310,-0.00025146528371150343
C3,517A00,233240,,325320,-0.00010782802793633665
C3,517A00,233240,,325510,-0.0012720033703518844
C3,517A00,233240,,325520,-0.00012895270637532582
C3,517A00,233240,,325610,-0.003305061789198022
C3,517A00,233240,,325620,-0.0013238885652183553
C3,517A00,233240,,325910,-0.0001664152929054936
C3,517A00,233240,,3259A0,-0.0055056361538140235
C3,517A00,233240,,326110,-0.004357192403607885
C3,517A00,233240,,326120,-0.0029170797344965646
C3,517A00,233240,,326130,-0.00046132847401725817
C3,517A00,233240,,326140,-0.0020221671141933423
C3,517A00,233240,,326150,-0.0018512331324039774
C3,517A00,233240,,326160,-0.00034645505442292224
C3,517A00,233240,,326190,-0.026083882150971523
C3,517A00,233240,,326210,-0.0006302824927649019
C3,517A00,233240,,326290,-0.004629751618654273
C3,517A00,233240,,423100,-0.004051944397270959
C3,517A00,233240,,423400,-0.008779086481717343
C3,517A00,233240,,423600,-0.019130195288864293
C3,517A00,233240,,423800,-0.01144693244232905
C3,517A00,233240,,423A00,-0.017851567073692228
C3,517A00,233240,,424200,-0.02344262319422994
C3,517A00,233240,,424400,-0.004397873891915766
C3,517A00,233240,,424700,0.014579961778979578
C3,517A00,233240,,424A00,-0.009125551260181518
C3,517A00,233240,,425000,0.017771533450274477
C3,517A00,233240,,441000,-0.0034912133800888622
C3,517A00,233240,,445000,-2.8135766536580975e-05
C3,517A00,233240,,452000,-0.000295002324406312
C3,517A00,233240,,444000,-0.0018155266999174923
C3,517A00,233240,,446000,-2.148633753161706e-06
C3,517A00,233240,,447000,-3.5809227838830134e-05
C3,517A00,233240,,454000,-0.004313155724592174
C3,517A00,233240,,4B0000,-0.0007062849615161036
C3,517A00,233240,,481000,-0.020328598209404903
C3,517A00,233240,,482000,-0.002258006984122013
C3,517A00,233240,,483000,-0.006692782675177365
C3,517A00,233240,,484000,-0.026846206033493983
C3,517A00,233240,,485000,-0.006435685474141017
C3,517A00,233240,,486000,-0.00023362150510149534
C3,517A00,233240,,48A000,-0.04369150621567289
C3,517A00,233240,,492000,-0.04287060868983917
C3,517A00,233240,,493000,-0.07933515001613145
C3,517A00,233240,,511120,-0.0012714787339233884
C3,517A00,233240,,511130,-0.0006288560429346034
C3,517A00,233240,,5111A0,-0.00020565597880686104
C3,517A00,233240,,511200,-0.01120145913666295
C3,517A00,233240,,512100,-0.00014513940973826333
C3,517A00,233240,,512200,-2.3828335845903845e-05
C3,517A00,233240,,517110,-0.02806690148774437
C3,517A00,233240,,517210,-0.022977248646581454
C3,517A00,233240,,517A00,-0.003881012544491482
C3,517A00,233240,,518200,-0.04900202415178652
C3,517A00,233240,,519130,-0.00688238751321027
C3,517A00,233240,,5191A0,-0.0017798935657843385
C3,517A00,233240,,522A00,-0.047203573223738714
C3,517A00,233240,,52A000,-0.038625839997152515
C3,517A00,233240,,523900,-0.00181876759284864
C3,517A00,233240,,523A00,-0.003757233502743101
C3,517A00,233240,,5241XX,-0.04397342770893625
C3,517A00,233240,,524200,-0.03859709906195269
C3,517A00,233240,,531ORE,-0.6124249854166575
C3,517A00,233240,,532100,-0.01973316474719482
C3,517A00,233240,,532400,0.02510957302014427
C3,517A00,233240,,532A00,-0.0016293006542002755
C3,517A00,233240,,533000,-0.029539822834543376
C3,517A00,233240,,541100,0.02048249739731103
C3,517A00,233240,,541512,-0.04091244174917027
C3,517A00,233240,,54151A,-0.024340403095748274
C3,517A00,233240,,541200,-0.06732277642765495
C3,517A00,233240,,541300,-0.025707014985408182
C3,517A00,233240,,541610,-0.05907351141756629
C3,517A00,233240,,5416A0,-0.03414686099219696
C3,517A00,233240,,541700,-0.029781172376116175
C3,517A00,233240,,541800,-0.24607175458280375
C3,517A00,233240,,541400,-0.00715260638569781
C3,517A00,233240,,541920,-0.0013477201142958878
C3,517A00,233240,,541940,-0.0008087102095225248
C3,517A00,233240,,5419A0,-0.011657528570850884
C3,517A00,233240,,550000,-0.09183837277451047
C3,517A00,233240,,561300,-0.13973877093615483
C3,517A00,233240,,561700,-0.030871438582631097
C3,517A00,233240,,561100,-0.0274996236720912
C3,517A00,233240,,561200,-0.00826398051199673
C3,517A00,233240,,561400,-0.025544921059483992
C3,517A00,233240,,561500,-0.010052222469063659
C3,517A00,233240,,561600,-0.016991702888591736
C3,517A00,233240,,561900,-0.011346106498210343
C3,517A00,233240,,562000,-0.012583919858759762
C3,517A00,233240,,611A00,-0.00396463662398514
C3,517A00,233240,,611B00,-0.0014918974142760068
C3,517A00,233240,,711100,-0.0009675778302731615
C3,517A00,233240,,711200,-0.0011248564578430862
C3,517A00,233240,,711500,-0.0024448180166206698
C3,517A00,233240,,711A00,-0.0006173664822368578
C3,517A00,233240,,713900,-0.00409070933408058
C3,517A00,233240,,721000,-0.017468560116259246
C3,517A00,233240,,722110,-0.017883035760564128
C3,517A00,233240,,722211,-0.007664523516394433
C3,517A00,233240,,722A00,-0.02095032568010689
C3,517A00,233240,,811100,-0.0058975160748230395
C3,517A00,233240,,811200,-0.010130699224951457
C3,517A00,233240,,811300,-0.015517728605598028
C3,517A00,233240,,811400,-0.007896691867902055
C3,517A00,233240,,812300,-0.00226218922383925
C3,517A00,233240,,812900,-0.009196869058063918
C3,517A00,233240,,813B00,-0.00548447832034483
C3,517A00,233240,,491000,-0.023417752233365355
C3,517A00,233240,,S00203,-0.0084406191583381
C3,517A00,233240,,S00300,-0.01791729621348904
C3,517A00,233240,,V00100,1.097767336324314
C3,517A00,233240,,V00200,2.470984482369676
C3,517A00,233240,,V00300,0.19122826836320944
C3,721000,713200,,1111B0,9.490219119970279e-08
C3,721000,713200,,111200,8.367632574620389e-06
C3,721000,713200,,111300,6.725516386634959e-06
C3,721000,713200,,111400,-3.41763127101236e-05
C3,721000,713200,,111900,6.128412971331055e-07
C3,721000,713200,,112120,1.0356600065190525e-09
C3,721000,713200,,1121A0,3.391786521349897e-08
C3,721000,713200,,112300,4.458300639896124e-06
C3,721000,713200,,112A00,-4.52786586570273e-05
C3,721000,713200,,113000,2.8480650179273946e-09
C3,721000,713200,,114000,9.002270175241467e-05
C3,721000,713200,,115000,3.171708769964598e-08
C3,721000,713200,,211000,-3.447447705758837e-06
C3,721000,713200,,212100,1.9932125206391507e-05
C3,721000,713200,,212230,4.137975846290362e-06
C3,721000,713200,,2122A0,1.9159710120602474e-08
C3,721000,713200,,212310,6.151889887544067e-06
C3,721000,713200,,2123A0,2.4761929123771133e-06
C3,721000,713200,,21311A,2.8480650179273946e-09
C3,721000,713200,,221100,-0.0005854322985710794
C3,721000,713200,,221200,-1.2722634809963994e-05
C3,721000,713200,,221300,-0.0001128095787129806
C3,721000,713200,,230301,-0.00026484504085419014
C3,721000,713200,,321100,-1.3341939765286824e-05
C3,721000,713200,,321200,1.9746000917929456e-05
C3,721000,713200,,321910,1.7736917608400374e-05
C3,721000,713200,,3219A0,1.2537551306069763e-05
C3,721000,713200,,327100,1.3336682090691872e-05
C3,721000,713200,,327200,4.0464056471126384e-05
C3,721000,713200,,327310,2.3016925451625366e-06
C3,721000,713200,,327320,3.74232280142664e-05
C3,721000,713200,,327330,1.8875933432436612e-05
C3,721000,713200,,327390,3.496310639673159e-05
C3,721000,713200,,327400,1.9758901683285755e-05
C3,721000,713200,,327910,3.7999380132393922e-06
C3,721000,713200,,327991,7.613236959043351e-06
C3,721000,713200,,327993,3.10865551701055e-06
C3,721000,713200,,327999,3.7598894592621438e-06
C3,721000,713200,,331110,-6.467888411751503e-05
C3,721000,713200,,331200,1.1511994227321354e-06
C3,721000,713200,,331313,2.8480650179273946e-09
C3,721000,713200,,33131B,1.928974455626219e-06
C3,721000,713200,,331410,1.1262802570894695e-08
C3,721000,713200,,331420,-8.612624155650465e-06
C3,721000,713200,,331490,-1.629026825060541e-05
C3,721000,713200,,331510,1.5204520677594244e-07
C3,721000,713200,,331520,5.178300032595263e-10
C3,721000,713200,,332114,2.142028770807694e-07
C3,721000,713200,,33211A,1.2813378558774094e-05
C3,721000,713200,,332119,4.3775782849044575e-08
C3,721000,713200,,332200,6.494948990196151e-06
C3,721000,713200,,332310,-1.2127864713456737e-05
C3,721000,713200,,332320,6.544543898973415e-05
C3,721000,713200,,332410,2.6662275852871298e-06
C3,721000,713200,,332420,1.2967284063605376e-05
C3,721000,713200,,332500,2.4671448397010573e-05
C3,721000,713200,,332600,7.548990425495949e-07
C3,721000,713200,,332710,-7.341799364948403e-06
C3,721000,713200,,332720,3.1890920031823264e-06
C3,721000,713200,,332800,3.7619607792751822e-06
C3,721000,713200,,332913,7.465162728618065e-06
C3,721000,713200,,33291A,2.6367124326253496e-05
C3,721000,713200,,332991,3.754267523631566e-09
C3,721000,713200,,332996,2.94310644766e-06
C3,721000,713200,,332999,5.449057844117624e-06
C3,721000,713200,,333111,6.2139600391143155e-09
C3,721000,713200,,333112,1.3295514109412706e-07
C3,721000,713200,,333120,1.2644636118871444e-06
C3,721000,713200,,333130,5.178300032595263e-10
C3,721000,713200,,333242,1.2686835079858394e-08
C3,721000,713200,,33329A,6.8082495727580624e-06
C3,721000,713200,,333318,4.5288527620410596e-05
C3,721000,713200,,333414,4.355752589991792e-06
C3,721000,713200,,333415,-5.4963626397406284e-05
C3,721000,713200,,333413,2.5666725813887033e-06
C3,721000,713200,,333511,6.861247543188723e-09
C3,721000,713200,,33351B,1.165117507333934e-09
C3,721000,713200,,333611,6.990705044003605e-09
C3,721000,713200,,333612,4.013182525261329e-09
C3,721000,713200,,333613,6.343417539929197e-09
C3,721000,713200,,333618,4.955672167701342e-07
C3,721000,713200,,333912,6.135303532484869e-06
C3,721000,713200,,333914,1.3210354885707932e-05
C3,721000,713200,,333920,6.818654719412306e-06
C3,721000,713200,,333991,6.430709705488984e-07
C3,721000,713200,,33399A,1.7205023183406585e-06
C3,721000,713200,,33399B,1.2945750081488157e-09
C3,721000,713200,,334111,1.3307403128576485e-08
C3,721000,713200,,334118,-0.0002076104386533582
C3,721000,713200,,334210,1.9548669442621172e-07
C3,721000,713200,,334220,-2.038593463689186e-05
C3,721000,713200,,334290,-9.016212626435965e-06
C3,721000,713200,,334413,2.3141634178030283e-06
C3,721000,713200,,334418,3.9094566506143174e-07
C3,721000,713200,,33441A,2.9187526563959656e-06
C3,721000,713200,,334512,1.325483203336472e-06
C3,721000,713200,,334513,2.3062740821350618e-07
C3,721000,713200,,334514,4.3033783190887397e-07
C3,721000,713200,,334516,2.5891500162976314e-09
C3,721000,713200,,334517,3.883725024446447e-10
C3,721000,713200,,33451A,5.4372150342250255e-09
C3,721000,713200,,334300,2.415191373496672e-07
C3,721000,713200,,334610,5.076810668831329e-07
C3,721000,713200,,335110,1.566632621907959e-07
C3,721000,713200,,335120,-0.0005379008975472776
C3,721000,713200,,335210,1.1077579350818661e-06
C3,721000,713200,,335220,2.5246772917794825e-06
C3,721000,713200,,335312,1.3563954297194635e-06
C3,721000,713200,,335313,6.114260594341497e-06
C3,721000,713200,,335314,3.883725024446447e-10
C3,721000,713200,,335911,1.2109657365166447e-06
C3,721000,713200,,335920,1.4205943519192738e-05
C3,721000,713200,,335930,4.5803990052961e-06
C3,721000,713200,,335991,4.272097526891092e-09
C3,721000,713200,,335999,1.316190379589566e-07
C3,721000,713200,,336214,7.767450048892894e-10
C3,721000,713200,,336310,-9.371487544325069e-06
C3,721000,713200,,336320,-3.351566449255071e-05
C3,721000,713200,,336350,-7.408956019328563e-05
C3,721000,713200,,336370,3.210546020209063e-08
C3,721000,713200,,336390,4.463713373181951e-06
C3,721000,713200,,3363A0,-1.3790457386251571e-05
C3,721000,713200,,336412,2.8480650179273946e-09
C3,721000,713200,,336992,2.2939869144397011e-07
C3,721000,713200,,336999,1.6829475105934603e-09
C3,721000,713200,,337110,1.4965032209130148e-05
C3,721000,713200,,337127,-3.2301409057156204e-05
C3,721000,713200,,337215,1.6057638767728418e-05
C3,721000,713200,,33721A,7.732584801747929e-06
C3,721000,713200,,339112,5.178300032595263e-10
C3,721000,713200,,339113,2.6122298852840602e-08
C3,721000,713200,,339910,1.5640434718916614e-07
C3,721000,713200,,339920,-5.76703856922791e-05
C3,721000,713200,,339930,-3.447577163259652e-06
C3,721000,713200,,339940,2.3473597828456407e-07
C3,721000,713200,,339990,-4.276343311955468e-05
C3,721000,713200,,311119,8.097256411202155e-07
C3,721000,713200,,311210,1.6422456454862448e-06
C3,721000,713200,,311221,1.7225191390938658e-06
C3,721000,713200,,311225,3.440895638161655e-06
C3,721000,713200,,311224,0.00012911178860465668
C3,721000,713200,,311230,4.6921304156749844e-07
C3,721000,713200,,311300,1.113157793038401e-06
C3,721000,713200,,311410,3.6743082571767014e-05
C3,721000,713200,,311420,8.943759615181757e-05
C3,721000,713200,,311513,-0.0009602679276428294
C3,721000,713200,,311514,2.9404405644065682e-05
C3,721000,713200,,31151A,0.00010157807143176623
C3,721000,713200,,311520,4.6453515147691314e-05
C3,721000,713200,,311615,0.00019654427333092592
C3,721000,713200,,31161A,-0.00045880443617450867
C3,721000,713200,,311700,5.227644916654568e-05
C3,721000,713200,,311810,-0.00013673393239630144
C3,721000,713200,,3118A0,2.0548162740087875e-05
C3,721000,713200,,311910,-0.0002710587265094876
C3,721000,713200,,311920,-0.00013070905843346113
C3,721000,713200,,311930,0.00014831430102560007
C3,721000,713200,,311940,-2.7017791323357145e-05
C3,721000,713200,,311990,1.9237396596709367e-05
C3,721000,713200,,312110,-0.00019290407014475573
C3,721000,713200,,312120,-0.0005481515901415396
C3,721000,713200,,312130,-0.00017904282439400244
C3,721000,713200,,312140,4.117281577864768e-05
C3,721000,713200,,313200,9.115507282742962e-08
C3,721000,713200,,313300,-1.6650570395853557e-05
C3,721000,713200,,314110,1.1294786789070009e-06
C3,721000,713200,,314120,7.507408665079975e-06
C3,721000,713200,,314900,-7.465668893009815e-05
C3,721000,713200,,315000,6.988532680304769e-06
C3,721000,713200,,316000,3.7432365309115384e-08
C3,721000,713200,,322110,2.5891500162976313e-10
C3,721000,713200,,322120,-2.840617818046165e-05
C3,721000,713200,,322130,-8.75968881079137e-05
C3,721000,713200,,322210,9.981658451636795e-05
C3,721000,713200,,322220,-3.472337803206445e-06
C3,721000,713200,,322230,8.53678481088524e-07
C3,721000,713200,,322299,4.535726068485819e-05
C3,721000,713200,,323110,-0.00027831998945909475
C3,721000,713200,,323120,7.767450048892894e-10
C3,721000,713200,,324110,-0.0007230328388151836
C3,721000,713200,,324121,4.5805902159360896e-06
C3,721000,713200,,324122,3.192949342294791e-06
C3,721000,713200,,324190,7.119746307533201e-06
C3,721000,713200,,325110,2.9775225187422764e-09
C3,721000,713200,,325120,1.5405442596970904e-08
C3,721000,713200,,325130,5.696130035854789e-09
C3,721000,713200,,325180,2.653878766705072e-08
C3,721000,713200,,325190,1.444607482909755e-05
C3,721000,713200,,3252A0,4.013182525261329e-09
C3,721000,713200,,325411,1.5534900097785789e-09
C3,721000,713200,,325412,3.754267523631566e-09
C3,721000,713200,,325414,1.0639846909574079e-05
C3,721000,713200,,325310,-3.3744790029871054e-06
C3,721000,713200,,325320,-3.079125771353846e-05
C3,721000,713200,,325510,-1.2247299194264414e-05
C3,721000,713200,,325520,2.12262377252204e-06
C3,721000,713200,,325610,1.2303652140652621e-06
C3,721000,713200,,325620,2.8610107680088825e-08
C3,721000,713200,,325910,3.883725024446447e-10
C3,721000,713200,,3259A0,-0.00015771288169623827
C3,721000,713200,,326110,-1.600653640382627e-05
C3,721000,713200,,326120,1.8509198474157274e-05
C3,721000,713200,,326130,5.162638032250631e-06
C3,721000,713200,,326140,8.380749413164061e-05
C3,721000,713200,,326150,7.882382023522806e-05
C3,721000,713200,,326160,1.7285255531540794e-06
C3,721000,713200,,326190,-1.8425579648680143e-05
C3,721000,713200,,326210,1.000313748129313e-06
C3,721000,713200,,326290,1.969284821851819e-06
C3,721000,713200,,423100,-2.0889108440906102e-05
C3,721000,713200,,423400,-7.559986485105316e-05
C3,721000,713200,,423600,-0.00020168207408354045
C3,721000,713200,,423800,-1.8758666263314646e-05
C3,721000,713200,,423A00,-2.0263790091770402e-05
C3,721000,713200,,424200,-5.974489146587948e-05
C3,721000,713200,,424400,-0.00022814607689404986
C3,721000,713200,,424700,-0.0001744095896570758
C3,721000,713200,,424A00,-0.0006609719609126589
C3,721000,713200,,425000,5.217539630718709e-06
C3,721000,713200,,441000,8.308248467507314e-06
C3,721000,713200,,445000,1.0124992938165766e-05
C3,721000,713200,,452000,1.2369240829096799e-05
C3,721000,713200,,444000,6.913803638873496e-05
C3,721000,713200,,446000,7.255403061763823e-07
C3,721000,713200,,447000,1.753794448453536e-07
C3,721000,713200,,454000,9.894090330767337e-06
C3,721000,713200,,4B0000,8.93410327661363e-06
C3,721000,713200,,481000,-0.00033468397263219116
C3,721000,713200,,482000,2.063889937191084e-06
C3,721000,713200,,483000,1.9117331776414524e-07
C3,721000,713200,,484000,-0.00039479345451379563
C3,721000,713200,,485000,-1.2146536212231181e-05
C3,721000,713200,,486000,-1.0737084453083718e-05
C3,721000,713200,,48A000,-0.000990663246902435
C3,721000,713200,,492000,1.6489036167898426e-07
C3,721000,713200,,493000,7.620836182976101e-06
C3,721000,713200,,511120,-1.0924586466590403e-05
C3,721000,713200,,511130,9.922304132056409e-07
C3,721000,713200,,5111A0,1.1959712311303533e-06
C3,721000,713200,,511200,-6.056596622262895e-05
C3,721000,713200,,512100,8.499511902970685e-06
C3,721000,713200,,512200,0.00012443837437163625
C3,721000,713200,,517110,-0.00023749907657701517
C3,721000,713200,,517210,-0.000914386808498367
C3,721000,713200,,517A00,-8.536842527803437e-05
C3,721000,713200,,518200,-0.00028916642235738403
C3,721000,713200,,519130,-0.00025886770843453426
C3,721000,713200,,5191A0,-0.0001409071677201777
C3,721000,713200,,522A00,-0.001598250848244487
C3,721000,713200,,52A000,-0.001500786775576537
C3,721000,713200,,523900,1.2340915128041554e-06
C3,721000,713200,,523A00,-3.872623309320732e-05
C3,721000,713200,,5241XX,-0.0005661370094068774
C3,721000,713200,,524200,-0.0004691633278706175
C3,721000,713200,,531ORE,-0.0005493127405170084
C3,721000,713200,,532100,-0.00048265076651721076
C3,721000,713200,,532400,-0.0018801102572467746
C3,721000,713200,,532A00,-3.96928484967534e-05
