commodity,industry,million_usd,moved
336612,336500,1.0,False
326290,336500,9.0,False
423800,336500,15.0,False
541511,336500,13.0,False
S00401,336500,14.0,False
233230,336611,466.0,False
336611,336611,24865.0,False
336612,336611,161.0,False
336999,336611,9.0,False
423800,336611,1.0,False
541511,336611,15.0,False
S00401,336611,5.0,False
233230,336612,148.0,False
336212,336612,3.0,False
336214,336612,1.0,False
336310,336612,2.0,False
336611,336612,5.0,False
336612,336612,9990.0,False
336999,336612,3.0,False
339920,336612,12.0,False
316000,336612,1.0,False
326190,336612,48.0,False
326290,336612,108.0,False
423800,336612,137.0,False
541511,336612,7.0,False
233230,336991,1.0,False
336991,336991,7196.0,False
339920,336991,2.0,False
423800,336991,8.0,False
541511,336991,3.0,False
541700,336991,368.0,False
233230,336992,1.0,False
33211A,336992,161.0,False
33299A,336992,22.0,False
334511,336992,124.0,False
336112,336992,254.0,False
336120,336992,1.0,False
336211,336992,2.0,False
336370,336992,1.0,False
3363A0,336992,1.0,False
336611,336992,6.0,False
336992,336992,5795.0,False
423800,336992,134.0,False
541511,336992,2.0,False
541700,336992,1140.0,False
233230,336999,1.0,False
333111,336999,38.0,False
333613,336999,1.0,False
33399A,336999,1.0,False
335220,336999,394.0,False
336120,336999,3.0,False
336214,336999,1957.0,False
336320,336999,1.0,False
3363A0,336999,6.0,False
336611,336999,1.0,False
336612,336999,3.0,False
336991,336999,23.0,False
336999,336999,5903.0,False
339990,336999,1.0,False
423800,336999,8.0,False
541511,336999,4.0,False
541700,336999,421.0,False
233230,337110,138.0,False
321200,337110,26.0,False
321910,337110,357.0,False
327100,337110,2.0,False
327991,337110,2.0,False
332999,337110,3.0,False
33451A,337110,2.0,False
335220,337110,8.0,False
337110,337110,14240.0,False
337122,337110,1.0,False
337127,337110,2.0,False
337215,337110,20.0,False
33721A,337110,200.0,False
337900,337110,1.0,False
325510,337110,1.0,False
326190,337110,14.0,False
423A00,337110,28.0,False
541511,337110,12.0,False
233230,337121,65.0,False
3219A0,337121,12.0,False
332600,337121,5.0,False
336360,337121,1.0,False
337121,337121,11593.0,False
337122,337121,117.0,False
33712N,337121,75.0,False
337215,337121,149.0,False
33721A,337121,4.0,False
337900,337121,58.0,False
314120,337121,8.0,False
423A00,337121,213.0,False
541511,337121,6.0,False
233230,337122,27.0,False
3219A0,337122,69.0,False
327200,337122,10.0,False
335120,337122,1.0,False
337110,337122,4.0,False
337121,337122,130.0,False
337122,337122,3544.0,False
337127,337122,4.0,False
33712N,337122,235.0,False
337215,337122,8.0,False
33721A,337122,25.0,False
337900,337122,16.0,False
423A00,337122,8.0,False
541511,337122,3.0,False
233230,337127,31.0,False
321100,337127,13.0,False
321200,337127,8.0,False
332320,337127,4.0,False
332800,337127,3.0,False
33329A,337127,1.0,False
333415,337127,65.0,False
33399A,337127,5.0,False
337121,337127,6.0,False
337127,337127,4492.0,False
33712N,337127,1.0,False
337215,337127,2.0,False
33721A,337127,122.0,False
339113,337127,8.0,False
339114,337127,80.0,False
325610,337127,7.0,False
423A00,337127,60.0,False
541511,337127,3.0,False
335120,33712N,6.0,False
337121,33712N,62.0,False
337122,33712N,160.0,False
337127,33712N,1.0,False
33712N,33712N,2785.0,False
337215,33712N,8.0,False
33721A,33712N,1.0,False
337900,33712N,100.0,False
339920,33712N,5.0,False
316000,33712N,1.0,False
326190,33712N,1.0,False
423A00,33712N,244.0,False
541511,33712N,1.0,False
233230,337215,44.0,False
3219A0,337215,30.0,False
331200,337215,31.0,False
332320,337215,10.0,False
332710,337215,1.0,False
332999,337215,15.0,False
33329A,337215,2.0,False
333318,337215,2.0,False
333415,337215,7.0,False
337110,337215,11.0,False
337127,337215,1.0,False
33712N,337215,2.0,False
337215,337215,6766.0,False
33721A,337215,87.0,False
339113,337215,4.0,False
339115,337215,12.0,False
339950,337215,13.0,False
314900,337215,1.0,False
323110,337215,1.0,False
326190,337215,4.0,False
423A00,337215,151.0,False
541511,337215,5.0,False
541700,337215,82.0,False
541800,337215,9.0,False
233230,33721A,108.0,False
321100,33721A,1.0,False
321910,33721A,24.0,False
3219A0,33721A,45.0,False
327100,33721A,3.0,False
327991,33721A,2.0,False
332320,33721A,2.0,False
332500,33721A,3.0,False
332720,33721A,2.0,False
335220,33721A,10.0,False
335911,33721A,4.0,False
337110,33721A,62.0,False
337121,33721A,22.0,False
337122,33721A,1.0,False
337127,33721A,116.0,False
33712N,33721A,5.0,False
337215,33721A,151.0,False
33721A,33721A,18008.0,False
339950,33721A,36.0,False
323110,33721A,9.0,False
326190,33721A,1.0,False
423A00,33721A,245.0,False
541511,33721A,7.0,False
541700,33721A,135.0,False
541800,33721A,20.0,False
233230,337900,8.0,False
332320,337900,4.0,False
332500,337900,1.0,False
332600,337900,22.0,False
332999,337900,19.0,False
333994,337900,3.0,False
33451A,337900,12.0,False
33712N,337900,87.0,False
337900,337900,9842.0,False
339910,337900,2.0,False
313300,337900,2.0,False
314120,337900,75.0,False
314900,337900,8.0,False
326190,337900,10.0,False
423A00,337900,67.0,False
541511,337900,1.0,False
541700,337900,26.0,False
233230,339112,4.0,False
332119,339112,6.0,False
332710,339112,9.0,False
332720,339112,1.0,False
334510,339112,63.0,False
336350,339112,1.0,False
336390,339112,16.0,False
33641A,339112,1.0,False
336999,339112,1.0,False
339112,339112,36556.0,False
339113,339112,1443.0,False
339114,339112,1.0,False
339115,339112,13.0,False
314900,339112,1.0,False
322220,339112,1.0,False
326190,339112,13.0,False
326290,339112,8.0,False
423400,339112,861.0,False
541511,339112,100.0,False
541700,339112,3567.0,False
541800,339112,283.0,False
233230,339113,4.0,False
321100,339113,4.0,False
332710,339113,1.0,False
33329A,339113,3.0,False
333415,339113,2.0,False
333514,339113,1.0,False
334510,339113,53.0,False
337127,339113,15.0,False
339112,339113,2032.0,False
339113,339113,26682.0,False
339115,339113,1364.0,False
339990,339113,2.0,False
314900,339113,7.0,False
316000,339113,7.0,False
322220,339113,7.0,False
325412,339113,2.0,False
326190,339113,2.0,False
326290,339113,90.0,False
423400,339113,2064.0,False
541511,339113,83.0,False
541700,339113,2658.0,False
331410,339114,3.0,False
332119,339114,11.0,False
332600,339114,1.0,False
337110,339114,3.0,False
339112,339114,1.0,False
339113,339114,9.0,False
339114,339114,3937.0,False
339116,339114,34.0,False
339910,339114,5.0,False
423400,339114,392.0,False
541511,339114,13.0,False
541700,339114,352.0,False
233230,339115,1.0,False
339113,339115,1.0,False
339115,339115,5382.0,False
423400,339115,530.0,False
541511,339115,21.0,False
541700,339115,532.0,False
233230,339116,1.0,False
339114,339116,102.0,False
339116,339116,4832.0,False
423400,339116,45.0,False
541511,339116,37.0,False
541700,339116,655.0,False
233230,339910,15.0,False
3219A0,339910,36.0,False
327100,339910,12.0,False
327200,339910,2.0,False
327400,339910,1.0,False
327991,339910,1.0,False
332119,339910,1.0,False
332999,339910,2.0,False
33451A,339910,1.0,False
339910,339910,7519.0,False
339930,339910,2.0,False
339990,339910,1.0,False
315000,339910,2.0,False
316000,339910,3.0,False
3259A0,339910,12.0,False
326190,339910,1.0,False
423A00,339910,229.0,False
541511,339910,15.0,False
541700,339910,98.0,False
233230,339920,19.0,False
332320,339920,1.0,False
33299A,339920,1.0,False
333314,339920,1.0,False
334300,339920,8.0,False
339113,339920,1.0,False
339920,339920,9210.0,False
339950,339920,2.0,False
314900,339920,2.0,False
315000,339920,3.0,False
316000,339920,590.0,False
326120,339920,1.0,False
326190,339920,1.0,False
423A00,339920,229.0,False
541511,339920,26.0,False
541700,339920,192.0,False
541800,339920,1.0,False
233230,339930,3.0,False
327200,339930,1.0,False
332710,339930,1.0,False
339920,339930,15.0,False
339930,339930,1748.0,False
339990,339930,3.0,False
316000,339930,2.0,False
3259A0,339930,9.0,False
423A00,339930,83.0,False
541511,339930,7.0,False
541700,339930,65.0,False
541800,339930,78.0,False
233230,339940,5.0,False
3219A0,339940,1.0,False
33329A,339940,2.0,False
339930,339940,3.0,False
339940,339940,2569.0,False
339990,339940,45.0,False
322220,339940,2.0,False
322230,339940,21.0,False
323110,339940,2.0,False
325910,339940,1.0,False
423A00,339940,140.0,False
541511,339940,7.0,False
541700,339940,44.0,False
541800,339940,8.0,False
2332A0,339950,407.6133500559029,True
233230,339950,22.14195975612312,True
331110,339950,2.012905432374829,True
33131B,339950,3.019358148562244,True
33211A,339950,1.0064527161874146,True
332320,339950,6.038716297124488,True
332430,339950,9.058074445686731,True
332800,339950,2.012905432374829,True
332999,339950,7.045169013311902,True
33451A,339950,3.019358148562244,True
334610,339950,1.0064527161874146,True
337110,339950,3.019358148562244,True
337215,339950,52.33554124174556,True
33721A,339950,107.69044063205337,True
339940,339950,6.038716297124488,True
339950,339950,9740.44724389784,True
339990,339950,3.019358148562244,True
314900,339950,8.051621729499317,True
322210,339950,15.09679074281122,True
323110,339950,152.98081286048702,True
323120,339950,4.025810864749658,True
326110,339950,10.064527161874146,True
326190,339950,18.116148891373463,True
423A00,339950,100.64527161874146,True
541511,339950,48.3097303769959,True
541700,339950,301.9358148562244,True
541800,339950,2690.2481103689593,True
233230,339990,277.0,False
321100,339990,15.0,False
3219A0,339990,12.0,False
327100,339990,4.0,False
327992,339990,17.0,False
331200,339990,1.0,False
331410,339990,4.0,False
332119,339990,26.0,False
332200,339990,13.0,False
332320,339990,9.0,False
332500,339990,1.0,False
332710,339990,174.0,False
332720,339990,26.0,False
332996,339990,1.0,False
332999,339990,1.0,False
33329A,339990,47.0,False
333318,339990,2.0,False
333511,339990,16.0,False
33351B,339990,7.0,False
333914,339990,53.0,False
33399A,339990,8.0,False
33441A,339990,1.0,False
334300,339990,57.0,False
335120,339990,21.0,False
336310,339990,11.0,False
336412,339990,22.0,False
337127,339990,3.0,False
33712N,339990,1.0,False
337215,339990,8.0,False
339930,339990,8.0,False
339950,339990,7.0,False
339990,339990,24658.0,False
312200,339990,1.0,False
313200,339990,2.0,False
313300,339990,3.0,False
314120,339990,1.0,False
315000,339990,2.0,False
324190,339990,1.0,False
325520,339990,132.0,False
325610,339990,3.0,False
325620,339990,3.0,False
3259A0,339990,22.0,False
326190,339990,4.0,False
326290,339990,139.0,False
423800,339990,133.0,False
423A00,339990,150.0,False
541511,339990,71.0,False
541700,339990,677.0,False
541800,339990,5.0,False
233230,311111,1.0,False
311111,311111,22981.0,False
311119,311111,88.0,False
424A00,311111,88.0,False
541511,311111,2.0,False
541700,311111,87.0,False
233230,311119,3.0,False
311111,311119,108.0,False
311119,311119,30498.0,False
311210,311119,197.0,False
311224,311119,239.0,False
31161A,311119,7.0,False
311990,311119,1.0,False
312120,311119,2.0,False
325412,311119,7.0,False
325310,311119,2.0,False
325610,311119,1.0,False
424A00,311119,362.0,False
541511,311119,2.0,False
541700,311119,97.0,False
233230,311210,3.0,False
311119,311210,47.0,False
311210,311210,13790.0,False
311224,311210,98.0,False
311230,311210,30.0,False
311810,311210,66.0,False
3118A0,311210,1516.0,False
312120,311210,700.0,False
424A00,311210,50.0,False
541511,311210,3.0,False
541700,311210,79.0,False
233230,311221,2.0,False
311221,311221,8135.0,False
311225,311221,666.0,False
311224,311221,16.0,False
311940,311221,2.0,False
311990,311221,1.0,False
324110,311221,4.0,False
324190,311221,3.0,False
325190,311221,813.0,False
424A00,311221,14.0,False
541511,311221,2.0,False
541700,311221,80.0,False
233230,311225,2.0,False
311221,311225,804.0,False
311225,311225,6962.0,False
311224,311225,938.0,False
31161A,311225,317.0,False
311940,311225,390.0,False
424A00,311225,32.0,False
541511,311225,1.0,False
541700,311225,26.0,False
233230,311224,5.0,False
311210,311224,264.0,False
311221,311224,252.0,False
311225,311224,2019.0,False
311224,311224,28800.0,False
31161A,311224,11.0,False
311940,311224,3.0,False
312120,311224,41.0,False
324110,311224,7.0,False
324190,311224,4.0,False
325190,311224,483.0,False
424A00,311224,735.0,False
541511,311224,1.0,False
541700,311224,34.0,False
233230,311230,1.0,False
311210,311230,1.0,False
311230,311230,8881.0,False
311300,311230,353.0,False
311420,311230,110.0,False
311514,311230,11.0,False
311810,311230,3.0,False
3118A0,311230,204.0,False
311910,311230,199.0,False
311990,311230,286.0,False
312110,311230,1.0,False
325412,311230,22.0,False
424400,311230,8.0,False
541511,311230,2.0,False
541700,311230,59.0,False
233230,311300,17.0,False
311230,311300,413.0,False
311300,311300,35762.0,False
311410,311300,21.0,False
311514,311300,2.0,False
31151A,311300,33.0,False
311520,311300,1.0,False
311810,311300,6.0,False
3118A0,311300,6.0,False
311910,311300,134.0,False
311930,311300,6.0,False
311940,311300,89.0,False
311990,311300,49.0,False
325190,311300,26.0,False
424400,311300,250.0,False
541511,311300,7.0,False
541700,311300,184.0,False
233230,311410,13.0,False
311119,311410,8.0,False
311230,311410,24.0,False
311410,311410,31602.0,False
311420,311410,134.0,False
311615,311410,15.0,False
31161A,311410,29.0,False
311700,311410,125.0,False
311810,311410,32.0,False
3118A0,311410,50.0,False
311940,311410,21.0,False
311990,311410,241.0,False
3259A0,311410,11.0,False
424400,311410,16.0,False
541511,311410,3.0,False
541700,311410,150.0,False
233230,311420,14.0,False
311210,311420,1.0,False
311410,311420,27.0,False
311420,311420,31460.0,False
311513,311420,1.0,False
31151A,311420,399.0,False
31161A,311420,1.0,False
311700,311420,129.0,False
311910,311420,1.0,False
311920,311420,1.0,False
311930,311420,1.0,False
311940,311420,411.0,False
311990,311420,99.0,False
312110,311420,745.0,False
3259A0,311420,1.0,False
424400,311420,63.0,False
541511,311420,3.0,False
541700,311420,159.0,False
233230,311513,3.0,False
311420,311513,2.0,False
311513,311513,42279.0,False
311514,311513,2259.0,False
31151A,311513,2394.0,False
311810,311513,4.0,False
3118A0,311513,8.0,False
311940,311513,89.0,False
311990,311513,101.0,False
312110,311513,5.0,False
424400,311513,485.0,False
541511,311513,9.0,False
541700,311513,148.0,False
233230,311514,2.0,False
311230,311514,6.0,False
311300,311514,371.0,False
311410,311514,120.0,False
311420,311514,6039.0,False
311513,311514,23.0,False
311514,311514,14882.0,False
31151A,311514,1308.0,False
311520,311514,12.0,False
31161A,311514,2.0,False
3118A0,311514,375.0,False
311920,311514,177.0,False
311930,311514,16.0,False
311940,311514,85.0,False
311990,311514,70.0,False
312110,311514,55.0,False
325411,311514,4.0,False
325412,311514,214.0,False
424400,311514,36.0,False
541511,311514,3.0,False
541700,311514,71.0,False
233230,31151A,3.0,False
311225,31151A,60.0,False
311410,31151A,3.0,False
311420,31151A,271.0,False
311513,31151A,198.0,False
311514,31151A,4235.0,False
31151A,31151A,36560.0,False
311520,31151A,439.0,False
311920,31151A,100.0,False
311940,31151A,13.0,False
311990,31151A,78.0,False
312110,31151A,812.0,False
424400,31151A,744.0,False
541511,31151A,10.0,False
541700,31151A,190.0,False
233230,311520,1.0,False
311420,311520,1.0,False
311514,311520,96.0,False
31151A,311520,443.0,False
311520,311520,6783.0,False
311810,311520,3.0,False
311990,311520,5.0,False
312110,311520,290.0,False
424400,311520,91.0,False
541511,311520,4.0,False
541700,311520,56.0,False
233230,311615,10.0,False
311119,311615,3.0,False
311420,311615,2.0,False
311615,311615,66356.0,False
31161A,311615,1047.0,False
424400,311615,29.0,False
541511,311615,7.0,False
541700,311615,106.0,False
233230,31161A,24.0,False
311210,31161A,1.0,False
311225,31161A,46.0,False
311410,31161A,28.0,False
311420,31161A,114.0,False
31151A,31161A,3.0,False
311615,31161A,1415.0,False
31161A,31161A,145535.0,False
3118A0,31161A,4.0,False
311940,31161A,123.0,False
311990,31161A,182.0,False
316000,31161A,643.0,False
424400,31161A,338.0,False
541511,31161A,8.0,False
541700,31161A,164.0,False
233230,311700,2.0,False
311410,311700,31.0,False
311700,311700,13581.0,False
311990,311700,87.0,False
424400,311700,98.0,False
541700,311700,18.0,False
233230,311810,5.0,False
311230,311810,14.0,False
311300,311810,162.0,False
311410,311810,68.0,False
311420,311810,12.0,False
311514,311810,3.0,False
31151A,311810,62.0,False
311810,311810,40193.0,False
3118A0,311810,1671.0,False
311910,311810,14.0,False
311940,311810,23.0,False
311990,311810,260.0,False
3259A0,311810,12.0,False
424400,311810,462.0,False
541511,311810,8.0,False
541700,311810,143.0,False
233230,3118A0,3.0,False
311230,3118A0,14.0,False
311300,3118A0,402.0,False
311410,3118A0,18.0,False
311420,3118A0,308.0,False
31151A,3118A0,36.0,False
311810,3118A0,1627.0,False
3118A0,3118A0,19453.0,False
311910,3118A0,755.0,False
311920,3118A0,13.0,False
311940,3118A0,90.0,False
311990,3118A0,2606.0,False
325412,3118A0,1.0,False
424400,3118A0,988.0,False
541511,3118A0,3.0,False
541700,3118A0,61.0,False
233230,311910,5.0,False
311119,311910,9.0,False
311210,311910,1.0,False
311221,311910,1.0,False
311225,311910,8.0,False
311224,311910,9.0,False
311230,311910,6.0,False
311300,311910,278.0,False
311420,311910,71.0,False
3118A0,311910,30.0,False
311910,311910,36968.0,False
311940,311910,3.0,False
311990,311910,122.0,False
424400,311910,1102.0,False
541511,311910,4.0,False
541700,311910,158.0,False
233230,311920,2.0,False
311300,311920,39.0,False
311420,311920,11.0,False
311513,311920,36.0,False
31151A,311920,3.0,False
3118A0,311920,13.0,False
311920,311920,13029.0,False
311930,311920,2.0,False
311940,311920,241.0,False
311990,311920,115.0,False
312110,311920,65.0,False
424400,311920,147.0,False
541511,311920,2.0,False
541700,311920,64.0,False
233230,311930,2.0,False
311300,311930,44.0,False
311420,311930,101.0,False
311514,311930,6.0,False
311810,311930,3.0,False
311930,311930,11280.0,False
311940,311930,26.0,False
311990,311930,99.0,False
312110,311930,79.0,False
424400,311930,42.0,False
541511,311930,1.0,False
541700,311930,105.0,False
233230,311940,3.0,False
311210,311940,10.0,False
311221,311940,1.0,False
311225,311940,183.0,False
311420,311940,709.0,False
311513,311940,35.0,False
31151A,311940,5.0,False
3118A0,311940,66.0,False
311910,311940,118.0,False
311920,311940,4.0,False
311930,311940,38.0,False
311940,311940,19904.0,False
311990,311940,298.0,False
312130,311940,2.0,False
424400,311940,207.0,False
541511,311940,3.0,False
541700,311940,141.0,False
233230,311990,4.0,False
339930,311990,2.0,False
339950,311990,2.0,False
311230,311990,143.0,False
311300,311990,173.0,False
311410,311990,403.0,False
311420,311990,151.0,False
311513,311990,16.0,False
311514,311990,72.0,False
31151A,311990,1.0,False
311520,311990,59.0,False
31161A,311990,99.0,False
311810,311990,91.0,False
3118A0,311990,282.0,False
311910,311990,47.0,False
311920,311990,1.0,False
311930,311990,21.0,False
311940,311990,631.0,False
311990,311990,27233.0,False
312110,311990,1.0,False
325412,311990,27.0,False
325620,311990,18.0,False
424400,311990,117.0,False
541511,311990,7.0,False
541700,311990,206.0,False
541800,311990,2.0,False
233230,312110,10.0,False
311420,312110,161.0,False
31151A,312110,37.0,False
311520,312110,11.0,False
311930,312110,408.0,False
311990,312110,20.0,False
312110,312110,43077.0,False
424400,312110,895.0,False
541511,312110,14.0,False
541700,312110,229.0,False
233230,312120,7.0,False
311210,312120,724.0,False
311224,312120,51.0,False
312110,312120,1.0,False
312120,312120,28276.0,False
312130,312120,27.0,False
312140,312120,5.0,False
424A00,312120,327.0,False
541511,312120,9.0,False
541700,312120,129.0,False
233230,312130,4.0,False
311225,312130,1.0,False
311420,312130,1.0,False
311940,312130,2.0,False
312120,312130,4.0,False
312130,312130,20584.0,False
312140,312130,94.0,False
424A00,312130,370.0,False
541511,312130,9.0,False
541700,312130,116.0,False
233230,312140,3.0,False
311119,312140,1.0,False
311221,312140,5.0,False
312120,312140,311.0,False
312130,312140,10.0,False
312140,312140,11779.0,False
325190,312140,2.0,False
424A00,312140,17.0,False
541511,312140,2.0,False
541700,312140,37.0,False
233230,312200,15.0,False
312200,312200,47239.0,False
322299,312200,22.0,False
424A00,312200,95.0,False
541511,312200,3.0,False
541700,312200,50.0,False
S00401,312200,1.0,False
233230,313100,7.0,False
313100,313100,3135.0,False
313300,313100,482.0,False
3252A0,313100,3434.0,False
424A00,313100,9.0,False
541700,313100,18.0,False
233230,313200,8.0,False
327200,313200,1.0,False
332430,313200,3.0,False
33329A,313200,2.0,False
339113,313200,1.0,False
339930,313200,2.0,False
339990,313200,4.0,False
313100,313200,16.0,False
313200,313200,10206.0,False
313300,313200,1120.0,False
314120,313200,487.0,False
314900,313200,1082.0,False
315000,313200,25.0,False
316000,313200,2.0,False
322220,313200,1.0,False
323110,313200,2.0,False
325190,313200,64.0,False
3252A0,313200,35.0,False
3259A0,313200,14.0,False
326110,313200,1.0,False
326290,313200,7.0,False
424A00,313200,100.0,False
541511,313200,3.0,False
541700,313200,86.0,False
233230,313300,3.0,False
313100,313300,126.0,False
313200,313300,128.0,False
313300,313300,6580.0,False
315000,313300,17.0,False
3252A0,313300,2.0,False
326220,313300,1.0,False
424A00,313300,88.0,False
541700,313300,89.0,False
233230,314110,7.0,False
313200,314110,1.0,False
314110,314110,9565.0,False
314900,314110,73.0,False
3252A0,314110,7.0,False
325520,314110,3.0,False
326190,314110,2.0,False
423A00,314110,54.0,False
541511,314110,4.0,False
541700,314110,35.0,False
233230,314120,3.0,False
327200,314120,1.0,False
332320,314120,1.0,False
337900,314120,26.0,False
339930,314120,1.0,False
313200,314120,12.0,False
314120,314120,3338.0,False
314900,314120,5.0,False
316000,314120,1.0,False
3259A0,314120,9.0,False
326150,314120,2.0,False
424A00,314120,85.0,False
541511,314120,2.0,False
541700,314120,18.0,False
233230,314900,19.181876656635524,True
331200,314900,1.009572455612396,True
332320,314900,8.076579644899168,True
332500,314900,1.009572455612396,True
332999,314900,20.19144911224792,True
333618,314900,1.009572455612396,True
33451A,314900,15.143586834185939,True
336360,314900,3.0287173668371876,True
336390,314900,503.7766553505856,True
337900,314900,6.057434733674375,True
339113,314900,1.009572455612396,True
339910,314900,2.019144911224792,True
339920,314900,3.0287173668371876,True
339950,314900,3.0287173668371876,True
339990,314900,4.038289822449584,True
313200,314900,10.09572455612396,True
314110,314900,43.411615591333025,True
314120,314900,26.248883845922293,True
314900,314900,7414.368179984957,True
315000,314900,63.60306470358095,True
316000,314900,7.067007189286771,True
322210,314900,1.009572455612396,True
323110,314900,169.60817254288253,True
326190,314900,516.9010972735467,True
326290,314900,1.009572455612396,True
424A00,314900,164.56031026482054,True
541511,314900,4.038289822449584,True
541700,314900,46.44033295817022,True
541800,314900,3.0287173668371876,True
233230,315000,1.0,False
313200,315000,4.0,False
313300,315000,152.0,False
314120,315000,2.0,False
314900,315000,23.0,False
315000,315000,10205.0,False
316000,315000,4.0,False
323110,315000,15.0,False
326110,315000,1.0,False
326290,315000,3.0,False
424A00,315000,259.0,False
541511,315000,20.0,False
541700,315000,180.0,False
233230,316000,1.0,False
327200,316000,17.0,False
339930,316000,8.0,False
339950,316000,2.0,False
31161A,316000,902.0,False
313300,316000,1.0,False
314900,316000,14.0,False
315000,316000,18.0,False
316000,316000,3617.0,False
323110,316000,1.0,False
3259A0,316000,56.0,False
424A00,316000,131.0,False
541511,316000,1.0,False
541700,316000,62.0,False
541800,316000,1.0,False
233230,322110,4.0,False
321100,322110,30.0,False
322110,322110,6286.0,False
322120,322110,12.0,False
322130,322110,471.0,False
325190,322110,8.0,False
423A00,322110,2.0,False
541700,322110,13.0,False
233230,322120,29.0,False
321100,322120,293.0,False
313200,322120,37.0,False
313300,322120,9.0,False
322110,322120,580.0,False
322120,322120,30794.0,False
322130,322120,163.0,False
322220,322120,99.0,False
322291,322120,5576.0,False
325190,322120,1.0,False
424A00,322120,1.0,False
541511,322120,5.0,False
541700,322120,152.0,False
233230,322130,18.0,False
321100,322130,16.0,False
313300,322130,1.0,False
314120,322130,1.0,False
322110,322130,570.0,False
322120,322130,501.0,False
322130,322130,31586.0,False
325190,322130,21.0,False
326190,322130,1.0,False
424A00,322130,38.0,False
541511,322130,3.0,False
541700,322130,79.0,False
233230,322210,16.0,False
3219A0,322210,40.0,False
339950,322210,4.0,False
339990,322210,1.0,False
314900,322210,1.0,False
322210,322210,61909.0,False
322220,322210,85.0,False
322299,322210,4.0,False
323110,322210,37.0,False
323120,322210,5.0,False
326140,322210,3.0,False
326190,322210,347.0,False
424A00,322210,1555.0,False
541511,322210,23.0,False
541700,322210,43.0,False
541800,322210,224.0,False
S00401,322210,353.0,False
233230,322220,6.0,False
3219A0,322220,3.0,False
327200,322220,25.0,False
327910,322220,36.0,False
334118,322220,578.0,False
334610,322220,1.0,False
339113,322220,1.0,False
339990,322220,44.0,False
313200,322220,139.0,False
313300,322220,8.0,False
314900,322220,1.0,False
322120,322220,651.0,False
322210,322220,5.0,False
322220,322220,19237.0,False
322230,322220,30.0,False
322299,322220,49.0,False
323110,322220,40.0,False
323120,322220,13.0,False
325190,322220,18.0,False
325211,322220,33.0,False
325520,322220,2.0,False
325610,322220,2.0,False
3259A0,322220,2.0,False
326110,322220,155.0,False
326190,322220,48.0,False
326290,322220,39.0,False
424A00,322220,154.0,False
541511,322220,9.0,False
541700,322220,108.0,False
541800,322220,9.0,False
S00401,322220,10.0,False
233230,322230,2.0,False
322120,322230,2.0,False
322220,322230,13.0,False
322230,322230,5481.0,False
322299,322230,2.0,False
323110,322230,5.0,False
424A00,322230,93.0,False
541511,322230,3.0,False
541700,322230,27.0,False
541800,322230,2.0,False
S00401,322230,57.0,False
233230,322291,4.0,False
339113,322291,21.0,False
339115,322291,14.0,False
313200,322291,1.0,False
314900,322291,26.0,False
316000,322291,1.0,False
322120,322291,4493.0,False
322210,322291,28.0,False
322291,322291,6360.0,False
322299,322291,202.0,False
424A00,322291,155.0,False
541511,322291,4.0,False
541700,322291,62.0,False
S00401,322291,11.0,False
233230,322299,2.0,False
322220,322299,4.0,False
322230,322299,1.0,False
322299,322299,4236.0,False
323110,322299,2.0,False
424A00,322299,36.0,False
541511,322299,3.0,False
541700,322299,266.0,False
541800,322299,32.0,False
S00401,322299,22.0,False
233230,323110,14.0,False
3219A0,323110,22.0,False
332200,323110,1.0,False
332800,323110,43.0,False
332999,323110,11.0,False
33329A,323110,1.0,False
333511,323110,1.0,False
333993,323110,1.0,False
334118,323110,4.0,False
33441A,323110,1.0,False
335930,323110,1.0,False
337215,323110,5.0,False
33721A,323110,6.0,False
339910,323110,1.0,False
339930,323110,199.0,False
339940,323110,33.0,False
339950,323110,340.0,False
339990,323110,1.0,False
313200,323110,6.0,False
313300,323110,1.0,False
314900,323110,495.0,False
315000,323110,8.0,False
322210,323110,107.0,False
322220,323110,590.0,False
322230,323110,44.0,False
322299,323110,9.0,False
323110,323110,58884.0,False
323120,323110,1399.0,False
326110,323110,224.0,False
326190,323110,17.0,False
424A00,323110,935.0,False
541511,323110,187.0,False
541700,323110,119.0,False
541800,323110,16413.0,False
561400,323110,349.0,False
S00401,323110,206.0,False
233230,323120,0.9895785071259245,True
332200,323120,12.86452059263702,True
332800,323120,0.9895785071259245,True
339940,323120,2.9687355213777735,True
339950,323120,2.9687355213777735,True
314900,323120,0.9895785071259245,True
322230,323120,10.88536357838517,True
323110,323120,143.12946253077462,True
323120,323120,2942.016901685374,True
326110,323120,1.979157014251849,True
424A00,323120,10.88536357838517,True
541511,323120,10.88536357838517,True
541700,323120,6.927049549881472,True
541800,323120,30.676933720903662,True
561400,323120,12.86452059263702,True
S00401,323120,1.979157014251849,True
211000,324110,3.0,False
2123A0,324110,4.0,False
233230,324110,246.0,False
324110,324110,445415.0,False
324121,324110,6.0,False
324122,324110,64.0,False
324190,324110,6870.0,False
325110,324110,21018.0,False
325180,324110,110.0,False
325190,324110,10561.0,False
325610,324110,26.0,False
424700,324110,9806.0,False
541511,324110,21.0,False
541700,324110,131.0,False
212310,324121,9.0,False
2123A0,324121,36.0,False
233230,324121,4.0,False
327320,324121,33.0,False
327992,324121,25.0,False
327999,324121,109.0,False
335220,324121,11.0,False
324110,324121,1.0,False
324121,324121,12789.0,False
324122,324121,20.0,False
423A00,324121,147.0,False
