ActivitySourceName,Activity,SectorSourceName,Sector,SectorType,Note
BEA_NIPA,Medical equipment and instruments,NAICS_2017_Code,334510,,Electromedical and electrotherapeutic apparatus manufacturing
BEA_NIPA,Medical equipment and instruments,NAICS_2017_Code,334517,,Irradiation apparatus manufacturing
BEA_NIPA,Medical equipment and instruments,NAICS_2017_Code,337127,,Institutional furniture manufacturing
BEA_NIPA,Medical equipment and instruments,NAICS_2017_Code,339112,,Surgical and medical instrument manufacturing
BEA_NIPA,Medical equipment and instruments,NAICS_2017_Code,339113,,Surgical appliance and supplies manufacturing
BEA_NIPA,Medical equipment and instruments,NAICS_2017_Code,339114,,Dental equipment and supplies manufacturing
BEA_NIPA,Medical equipment and instruments,NAICS_2017_Code,541300,,"Architectural, engineering, and related services"
BEA_NIPA,Medical equipment and instruments,NAICS_2017_Code,S00402,,Used and secondhand goods
BEA_NIPA,Metalworking machinery,NAICS_2017_Code,333511,,Industrial mold manufacturing
BEA_NIPA,Metalworking machinery,NAICS_2017_Code,333514,,"Special tool, die, jig, and fixture manufacturing"
BEA_NIPA,Metalworking machinery,NAICS_2017_Code,333517,,Machine Tool Manufacturing
BEA_NIPA,Metalworking machinery,NAICS_2017_Code,33351B,,"Cutting and machine tool accessory, rolling mill, and other metalworking machinery manufacturing"
BEA_NIPA,Metalworking machinery,NAICS_2017_Code,541300,,"Architectural, engineering, and related services"
BEA_NIPA,Metalworking machinery,NAICS_2017_Code,S00402,,Used and secondhand goods
BEA_NIPA,Mining and oilfield machinery,NAICS_2017_Code,21311A,,Other support activities for mining
BEA_NIPA,Mining and oilfield machinery,NAICS_2017_Code,333130,,Mining and oil and gas field machinery manufacturing
BEA_NIPA,Mining and oilfield machinery,NAICS_2017_Code,333914,,Pump and pumping equipment manufacturing
BEA_NIPA,Mining and oilfield machinery,NAICS_2017_Code,541300,,"Architectural, engineering, and related services"
BEA_NIPA,Mining and oilfield machinery,NAICS_2017_Code,S00402,,Used and secondhand goods
BEA_NIPA,Nonmedical instruments,NAICS_2017_Code,334513,,Industrial process variable instruments manufacturing
BEA_NIPA,Nonmedical instruments,NAICS_2017_Code,334514,,Totalizing fluid meter and counting device manufacturing
BEA_NIPA,Nonmedical instruments,NAICS_2017_Code,334516,,Analytical laboratory instrument manufacturing
BEA_NIPA,Nonmedical instruments,NAICS_2017_Code,334517,,Irradiation apparatus manufacturing
BEA_NIPA,Nonmedical instruments,NAICS_2017_Code,33451A,,"Watch, clock, and other measuring and controlling device manufacturing"
BEA_NIPA,Nonmedical instruments,NAICS_2017_Code,541300,,"Architectural, engineering, and related services"
BEA_NIPA,Nonmedical instruments,NAICS_2017_Code,S00402,,Used and secondhand goods
BEA_NIPA,Office and accounting equipment,NAICS_2017_Code,333318,,Other commercial and service industry machinery manufacturing
BEA_NIPA,Office and accounting equipment,NAICS_2017_Code,334118,,Computer terminals and other computer peripheral equipment manufacturing
BEA_NIPA,Office and accounting equipment,NAICS_2017_Code,339940,,Office supplies (except paper) manufacturing
BEA_NIPA,Office and accounting equipment,NAICS_2017_Code,541300,,"Architectural, engineering, and related services"
BEA_NIPA,Office and accounting equipment,NAICS_2017_Code,S00402,,Used and secondhand goods
BEA_NIPA,Other,NAICS_2017_Code,313200,,Fabric mills
BEA_NIPA,Other,NAICS_2017_Code,314110,,Carpet and rug mills
BEA_NIPA,Other,NAICS_2017_Code,326140,,Polystyrene foam product manufacturing
BEA_NIPA,Other,NAICS_2017_Code,326150,,Urethane and other foam product (except polystyrene) manufacturing
BEA_NIPA,Other,NAICS_2017_Code,326290,,Other rubber product manufacturing
BEA_NIPA,Other,NAICS_2017_Code,332200,,Cutlery and handtool manufacturing
BEA_NIPA,Other,NAICS_2017_Code,333111,,Farm machinery and equipment manufacturing
BEA_NIPA,Other,NAICS_2017_Code,333112,,Lawn and garden equipment manufacturing
BEA_NIPA,Other,NAICS_2017_Code,333318,,Other commercial and service industry machinery manufacturing
BEA_NIPA,Other,NAICS_2017_Code,336213,,Motor home manufacturing
BEA_NIPA,Other,NAICS_2017_Code,336214,,Travel trailer and camper manufacturing
BEA_NIPA,Other,NAICS_2017_Code,336991,,"Motorcycle, bicycle, and parts manufacturing"
