ActivitySourceName,Activity,SectorSourceName,Sector,SectorType,Note
Census_SAS,Base metal and machinery,BEA_2017_Code,333993,,Packaging machinery manufacturing
Census_SAS,Base metal and machinery,BEA_2017_Code,333994,,Industrial process furnace and oven manufacturing
Census_SAS,Base metal and machinery,BEA_2017_Code,33399A,,Other general purpose machinery manufacturing
Census_SAS,Base metal and machinery,BEA_2017_Code,33399B,,Fluid power process machinery
Census_SAS,Coal and petroleum products,BEA_2017_Code,211000,,Oil and gas extraction
Census_SAS,Coal and petroleum products,BEA_2017_Code,212100,,Coal mining
Census_SAS,Coal and petroleum products,BEA_2017_Code,324110,,Petroleum refineries
Census_SAS,Coal and petroleum products,BEA_2017_Code,324121,,Asphalt paving mixture and block manufacturing
Census_SAS,Coal and petroleum products,BEA_2017_Code,324122,,Asphalt shingle and coating materials manufacturing
Census_SAS,Coal and petroleum products,BEA_2017_Code,324190,,Other petroleum and coal products manufacturing
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,334111,,Electronic computer manufacturing
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,334112,,Computer storage device manufacturing
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,334118,,Computer terminals and other computer peripheral equipment manufacturing
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,334210,,Telephone apparatus manufacturing
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,334220,,Broadcast and wireless communications equipment
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,334290,,Other communications equipment manufacturing
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,334300,,Audio and video equipment manufacturing
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,334413,,Semiconductor and related device manufacturing
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,334418,,Printed circuit assembly (electronic assembly) manufacturing
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,33441A,,Other electronic component manufacturing
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,334510,,Electromedical and electrotherapeutic apparatus manufacturing
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,334511,,"Search, detection, and navigation instruments manufacturing"
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,334512,,Automatic environmental control manufacturing
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,334513,,Industrial process variable instruments manufacturing
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,334514,,Totalizing fluid meter and counting device manufacturing
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,334515,,Electricity and signal testing instruments manufacturing
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,334516,,Analytical laboratory instrument manufacturing
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,334517,,Irradiation apparatus manufacturing
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,33451A,,"Watch, clock, and other measuring and controlling device manufacturing"
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,334610,,Manufacturing and reproducing magnetic and optical media
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,335110,,Electric lamp bulb and part manufacturing
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,335120,,Lighting fixture manufacturing
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,335210,,Small electrical appliance manufacturing
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,335220,,Major household appliance manufacturing
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,335311,,"Power, distribution, and specialty transformer manufacturing"
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,335312,,Motor and generator manufacturing
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,335313,,Switchgear and switchboard apparatus manufacturing
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,335314,,Relay and industrial control manufacturing
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,335911,,Storage battery manufacturing
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,335912,,Primary battery manufacturing
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,335920,,Communication and energy wire and cable manufacturing
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,335930,,Wiring device manufacturing
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,335991,,Carbon and graphite product manufacturing
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,335999,,All other miscellaneous electrical equipment and component manufacturing
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,336111,,Automobile manufacturing
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,336112,,Light truck and utility vehicle manufacturing
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,336120,,Heavy duty truck manufacturing
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,336211,,Motor vehicle body manufacturing
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,336212,,Truck trailer manufacturing
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,336213,,Motor home manufacturing
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,336214,,Travel trailer and camper manufacturing
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,336310,,Motor vehicle gasoline engine and engine parts manufacturing
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,336320,,Motor vehicle electrical and electronic equipment manufacturing
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,336350,,Motor vehicle transmission and power train parts manufacturing
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,336360,,Motor vehicle seating and interior trim manufacturing
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,336370,,Motor vehicle metal stamping
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,336390,,Other motor vehicle parts manufacturing
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,3363A0,,"Motor vehicle steering, suspension component (except spring), and brake systems manufacturing"
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,336411,,Aircraft manufacturing
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,336412,,Aircraft engine and engine parts manufacturing
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,336413,,Other aircraft parts and auxiliary equipment manufacturing
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,336414,,Guided missile and space vehicle manufacturing
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,33641A,,Propulsion units and parts for space vehicles and guided missiles
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,336500,,Railroad rolling stock manufacturing
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,336611,,Ship building and repairing
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,336612,,Boat building
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,336991,,"Motorcycle, bicycle, and parts manufacturing"
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,336992,,"Military armored vehicle, tank, and tank component manufacturing"
Census_SAS,Electronic and precision instruments and motorized vehicles,BEA_2017_Code,336999,,All other transportation equipment manufacturing
Census_SAS,"Grains, alcohol, and tobacco products",BEA_2017_Code,1111B0,,Grain farming
Census_SAS,"Grains, alcohol, and tobacco products",BEA_2017_Code,311210,,Flour milling and malt manufacturing
Census_SAS,"Grains, alcohol, and tobacco products",BEA_2017_Code,312110,,Soft drink and ice manufacturing
