ActivitySourceName,Activity,SectorSourceName,Sector,SectorType
Cornerstone_2025,3259A0,NAICS_2017_Code,325998,
Cornerstone_2025,326110,NAICS_2017_Code,326111,
Cornerstone_2025,326110,NAICS_2017_Code,326112,
Cornerstone_2025,326110,NAICS_2017_Code,326113,
Cornerstone_2025,326120,NAICS_2017_Code,326121,
Cornerstone_2025,326120,NAICS_2017_Code,326122,
Cornerstone_2025,326130,NAICS_2017_Code,326130,
Cornerstone_2025,326140,NAICS_2017_Code,326140,
Cornerstone_2025,326150,NAICS_2017_Code,326150,
Cornerstone_2025,326160,NAICS_2017_Code,326160,
Cornerstone_2025,326190,NAICS_2017_Code,326191,
Cornerstone_2025,326190,NAICS_2017_Code,326199,
Cornerstone_2025,326210,NAICS_2017_Code,326211,
Cornerstone_2025,326210,NAICS_2017_Code,326212,
Cornerstone_2025,326220,NAICS_2017_Code,326220,
Cornerstone_2025,326290,NAICS_2017_Code,326291,
Cornerstone_2025,326290,NAICS_2017_Code,326299,
Cornerstone_2025,327100,NAICS_2017_Code,327110,
Cornerstone_2025,327100,NAICS_2017_Code,327120,
Cornerstone_2025,327200,NAICS_2017_Code,327211,
Cornerstone_2025,327200,NAICS_2017_Code,327212,
Cornerstone_2025,327200,NAICS_2017_Code,327213,
Cornerstone_2025,327200,NAICS_2017_Code,327215,
Cornerstone_2025,327310,NAICS_2017_Code,327310,
Cornerstone_2025,327320,NAICS_2017_Code,327320,
Cornerstone_2025,327330,NAICS_2017_Code,327331,
Cornerstone_2025,327330,NAICS_2017_Code,327332,
Cornerstone_2025,327390,NAICS_2017_Code,327390,
Cornerstone_2025,327400,NAICS_2017_Code,327410,
Cornerstone_2025,327400,NAICS_2017_Code,327420,
Cornerstone_2025,327910,NAICS_2017_Code,327910,
Cornerstone_2025,327991,NAICS_2017_Code,327991,
Cornerstone_2025,327992,NAICS_2017_Code,327992,
Cornerstone_2025,327993,NAICS_2017_Code,327993,
Cornerstone_2025,327999,NAICS_2017_Code,327999,
