ActivitySourceName,Activity,SectorSourceName,Sector,SectorType
CEDA_2025,2332A0,NAICS_2017_Code,238320,
CEDA_2025,2332D0,NAICS_2017_Code,238320,
CEDA_2025,233411,NAICS_2017_Code,238320,
CEDA_2025,233412,NAICS_2017_Code,238320,
CEDA_2025,2334A0,NAICS_2017_Code,238320,
CEDA_2025,230301,NAICS_2017_Code,238330,
CEDA_2025,230302,NAICS_2017_Code,238330,
CEDA_2025,233210,NAICS_2017_Code,238330,
CEDA_2025,233230,NAICS_2017_Code,238330,
CEDA_2025,233240,NAICS_2017_Code,238330,
CEDA_2025,233262,NAICS_2017_Code,238330,
CEDA_2025,2332A0,NAICS_2017_Code,238330,
CEDA_2025,2332D0,NAICS_2017_Code,238330,
CEDA_2025,233411,NAICS_2017_Code,238330,
CEDA_2025,233412,NAICS_2017_Code,238330,
CEDA_2025,2334A0,NAICS_2017_Code,238330,
CEDA_2025,230301,NAICS_2017_Code,238340,
CEDA_2025,230302,NAICS_2017_Code,238340,
CEDA_2025,233210,NAICS_2017_Code,238340,
CEDA_2025,233230,NAICS_2017_Code,238340,
CEDA_2025,233240,NAICS_2017_Code,238340,
CEDA_2025,233262,NAICS_2017_Code,238340,
CEDA_2025,2332A0,NAICS_2017_Code,238340,
CEDA_2025,2332D0,NAICS_2017_Code,238340,
CEDA_2025,233411,NAICS_2017_Code,238340,
CEDA_2025,233412,NAICS_2017_Code,238340,
CEDA_2025,2334A0,NAICS_2017_Code,238340,
CEDA_2025,230301,NAICS_2017_Code,238350,
CEDA_2025,230302,NAICS_2017_Code,238350,
CEDA_2025,233210,NAICS_2017_Code,238350,
CEDA_2025,233230,NAICS_2017_Code,238350,
CEDA_2025,233240,NAICS_2017_Code,238350,
CEDA_2025,233262,NAICS_2017_Code,238350,
CEDA_2025,2332A0,NAICS_2017_Code,238350,
CEDA_2025,2332D0,NAICS_2017_Code,238350,
CEDA_2025,233411,NAICS_2017_Code,238350,
CEDA_2025,233412,NAICS_2017_Code,238350,
CEDA_2025,2334A0,NAICS_2017_Code,238350,
CEDA_2025,230301,NAICS_2017_Code,238390,
CEDA_2025,230302,NAICS_2017_Code,238390,
CEDA_2025,233210,NAICS_2017_Code,238390,
CEDA_2025,233230,NAICS_2017_Code,238390,
CEDA_2025,233240,NAICS_2017_Code,238390,
CEDA_2025,233262,NAICS_2017_Code,238390,
CEDA_2025,2332A0,NAICS_2017_Code,238390,
CEDA_2025,2332D0,NAICS_2017_Code,238390,
CEDA_2025,233411,NAICS_2017_Code,238390,
CEDA_2025,233412,NAICS_2017_Code,238390,
CEDA_2025,2334A0,NAICS_2017_Code,238390,
CEDA_2025,230301,NAICS_2017_Code,238910,
CEDA_2025,230302,NAICS_2017_Code,238910,
CEDA_2025,233210,NAICS_2017_Code,238910,
CEDA_2025,233230,NAICS_2017_Code,238910,
CEDA_2025,233240,NAICS_2017_Code,238910,
CEDA_2025,233262,NAICS_2017_Code,238910,
CEDA_2025,2332A0,NAICS_2017_Code,238910,
CEDA_2025,2332D0,NAICS_2017_Code,238910,
CEDA_2025,233411,NAICS_2017_Code,238910,
CEDA_2025,233412,NAICS_2017_Code,238910,
CEDA_2025,2334A0,NAICS_2017_Code,238910,
CEDA_2025,230301,NAICS_2017_Code,238990,
CEDA_2025,230302,NAICS_2017_Code,238990,
CEDA_2025,233210,NAICS_2017_Code,238990,
CEDA_2025,233230,NAICS_2017_Code,238990,
CEDA_2025,233240,NAICS_2017_Code,238990,
CEDA_2025,233262,NAICS_2017_Code,238990,
CEDA_2025,2332A0,NAICS_2017_Code,238990,
CEDA_2025,2332D0,NAICS_2017_Code,238990,
CEDA_2025,233411,NAICS_2017_Code,238990,
CEDA_2025,233412,NAICS_2017_Code,238990,
CEDA_2025,2334A0,NAICS_2017_Code,238990,
CEDA_2025,311111,NAICS_2017_Code,311111,
CEDA_2025,311119,NAICS_2017_Code,311119,
CEDA_2025,311210,NAICS_2017_Code,311211,
CEDA_2025,311210,NAICS_2017_Code,311212,
CEDA_2025,311210,NAICS_2017_Code,311213,
CEDA_2025,311221,NAICS_2017_Code,311221,
CEDA_2025,311224,NAICS_2017_Code,311224,
CEDA_2025,311225,NAICS_2017_Code,311225,
CEDA_2025,311230,NAICS_2017_Code,311230,
CEDA_2025,311300,NAICS_2017_Code,311313,
CEDA_2025,311300,NAICS_2017_Code,311314,
CEDA_2025,311300,NAICS_2017_Code,311340,
CEDA_2025,311300,NAICS_2017_Code,311351,
CEDA_2025,311300,NAICS_2017_Code,311352,
CEDA_2025,311410,NAICS_2017_Code,311411,
CEDA_2025,311410,NAICS_2017_Code,311412,
CEDA_2025,311420,NAICS_2017_Code,311421,
CEDA_2025,311420,NAICS_2017_Code,311422,
CEDA_2025,311420,NAICS_2017_Code,311423,
CEDA_2025,31151A,NAICS_2017_Code,311511,
CEDA_2025,31151A,NAICS_2017_Code,311512,
CEDA_2025,311513,NAICS_2017_Code,311513,
CEDA_2025,311514,NAICS_2017_Code,311514,
CEDA_2025,311520,NAICS_2017_Code,311520,
CEDA_2025,31161A,NAICS_2017_Code,311611,
CEDA_2025,31161A,NAICS_2017_Code,311612,
CEDA_2025,31161A,NAICS_2017_Code,311613,
CEDA_2025,311615,NAICS_2017_Code,311615,
CEDA_2025,311700,NAICS_2017_Code,311710,
CEDA_2025,311810,NAICS_2017_Code,311811,
CEDA_2025,311810,NAICS_2017_Code,311812,
CEDA_2025,311810,NAICS_2017_Code,311813,
CEDA_2025,3118A0,NAICS_2017_Code,311821,
CEDA_2025,3118A0,NAICS_2017_Code,311824,
CEDA_2025,3118A0,NAICS_2017_Code,311830,
CEDA_2025,311910,NAICS_2017_Code,311911,
CEDA_2025,311910,NAICS_2017_Code,311919,
CEDA_2025,311920,NAICS_2017_Code,311920,
CEDA_2025,311930,NAICS_2017_Code,311930,
