ActivitySourceName,Activity,SectorSourceName,Sector,SectorType,Notes,Table
UMD_GHGIA_Facilities,Commercial Stationary Air Conditioning,BEA_2017_Code,S00102,,,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Commercial Stationary Air Conditioning,BEA_2017_Code,GSLGE,,,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Commercial Stationary Air Conditioning,BEA_2017_Code,GSLGH,,,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Foams,NAICS_2017_Code,11,,All sectors,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Foams,NAICS_2017_Code,21,,,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Foams,NAICS_2017_Code,22,,,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Foams,BEA_2017_Code,23,,23,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Foams,NAICS_2017_Code,31,,,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Foams,NAICS_2017_Code,32,,,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Foams,NAICS_2017_Code,33,,,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Foams,NAICS_2017_Code,42,,,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Foams,NAICS_2017_Code,44,,,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Foams,NAICS_2017_Code,45,,,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Foams,NAICS_2017_Code,48,,,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Foams,NAICS_2017_Code,49,,,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Foams,NAICS_2017_Code,51,,,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Foams,NAICS_2017_Code,52,,,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Foams,NAICS_2017_Code,53,,,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Foams,BEA_2017_Code,HS,,HS,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Foams,BEA_2017_Code,ORE,,ORE,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Foams,NAICS_2017_Code,54,,,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Foams,NAICS_2017_Code,55,,,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Foams,NAICS_2017_Code,56,,,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Foams,NAICS_2017_Code,61,,,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Foams,NAICS_2017_Code,62,,,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Foams,NAICS_2017_Code,71,,,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Foams,NAICS_2017_Code,72,,,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Foams,NAICS_2017_Code,81,,,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Foams,BEA_2017_Code,GSLGE,,,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Foams,BEA_2017_Code,GSLGH,,,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Foams,BEA_2017_Code,GSLGO,,,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Foams,BEA_2017_Code,S00102,,,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Foams,BEA_2017_Code,S00203,,,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Foams,BEA_2017_Code,S00500,,,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Foams,BEA_2017_Code,S00600,,,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Aerosols,NAICS_2017_Code,,,excluded,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Solvents,NAICS_2017_Code,,,excluded,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Fire Protection,NAICS_2017_Code,,,excluded,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,AWACs,BEA_2017_Code,S00500,,,UMD_GHGIA_T_4_62
UMD_GHGIA_Facilities,Other Military Applications,BEA_2017_Code,S00500,,,UMD_GHGIA_T_4_62
UMD_GHGIA_Facilities,Particle Accelerators,NAICS_2017_Code,54171,,,UMD_GHGIA_T_4_62
UMD_GHGIA_Facilities,Other Scientific Applications,NAICS_2017_Code,54171,,,UMD_GHGIA_T_4_62
UMD_GHGIA_Facilities,Heavy-Duty Vehicles,NAICS_2017_Code,484,,484000,EPA_GHGI_T_A_90
UMD_GHGIA_Facilities,School and Tour Buses,NAICS_2017_Code,485,,485000,EPA_GHGI_T_A_90
