ActivitySourceName,Activity,SectorSourceName,Sector,SectorType,Note
Census_ASM_PxI,2001700000,BEA_2017_Code,311940,,"NAICS_2012_Code; weight 1.000; Manufacturing of pepper, white and black, and other spices in commercial sizes (1 lb or more)"
Census_ASM_PxI,2001710000,BEA_2017_Code,311300,,"NAICS_2007_Code; weight 1.000; Manufacturing of raw cane sugar, sugarcane molasses, syrup, and blackstrap and all other sugarcane mill products and byproducts without further processing"
Census_ASM_PxI,2001725000,BEA_2017_Code,311300,,"NAICS_2007_Code; weight 1.000; Manufacturing of refined sugar, cube and tablet, shipped in small individual packets or consumer units"
Census_ASM_PxI,2001750000,BEA_2017_Code,311300,,"NAICS_2007_Code; weight 1.000; Manufacturing of refined granulated sugar, including cube and tablet sugar, shipped in commercial units (bags and other containers greater than 25 lb)"
Census_ASM_PxI,2001775000,BEA_2017_Code,311300,,"NAICS_2007_Code; weight 1.000; Manufacturing of refined granulated sugar, including cube and tablet sugar, shipped in bulk (rail cars, trucks, or bins)"
Census_ASM_PxI,2001800000,BEA_2017_Code,311300,,NAICS_2007_Code; weight 1.000; Manufacturing of other sugar refining products and byproducts
Census_ASM_PxI,2001800003,BEA_2017_Code,311300,,"NAICS_2007_Code; weight 1.000; Manufacturing of refined confectioners' powdered sugar and refined soft or brown sugar, shipped in consumer units (containers 10 lb or less)"
Census_ASM_PxI,2001800006,BEA_2017_Code,311300,,"NAICS_2007_Code; weight 1.000; Manufacturing of refined confectioners' powdered sugar and refined soft or brown sugar, shipped in commercial units (containers greater than 10 lb)"
Census_ASM_PxI,2001800009,BEA_2017_Code,311300,,"NAICS_2007_Code; weight 1.000; Manufacturing of refined liquid sugar or sugar syrup, sucrose-type or invert- and/or partially-invert-type"
Census_ASM_PxI,2001800012,BEA_2017_Code,311300,,"NAICS_2007_Code; weight 1.000; Manufacturing of other refined cane sugar products and byproducts, including refiners' blackstrap and syrup"
Census_ASM_PxI,2001800015,BEA_2017_Code,311300,,"NAICS_2012_Code; weight 1.000; Manufacturing of whole, straighthouse, or discard beet sugar molasses and molasses beet sugar pulp"
Census_ASM_PxI,2001800018,BEA_2017_Code,311300,,"NAICS_2012_Code; weight 1.000; Manufacturing of molasses beet sugar pulp, pelletized"
Census_ASM_PxI,2001800021,BEA_2017_Code,311300,,"NAICS_2012_Code; weight 1.000; Manufacturing of all other beet sugar pulp, including raw beet sugar, dried, and other beet pulp (plain)"
Census_ASM_PxI,2001825000,BEA_2017_Code,311210,,NAICS_2012_Code; weight 1.000; Manufacturing of wheat flour (excluding flour mixes)
Census_ASM_PxI,2001835000,BEA_2017_Code,311210,,"NAICS_2012_Code; weight 1.000; Manufacturing of wheat mill products, excluding flour and feed"
Census_ASM_PxI,2001850000,BEA_2017_Code,311210,,"NAICS_2012_Code; weight 1.000; Manufacturing of milled rice (including second heads, screenings, brewers, bran, sharps, rice flour, residues, and byproducts)"
Census_ASM_PxI,2001875000,BEA_2017_Code,311210,,"NAICS_2012_Code; weight 1.000; Manufacturing of corn mill products, for human consumption"
Census_ASM_PxI,2001875003,BEA_2017_Code,311210,,"NAICS_2012_Code; weight 1.000; Manufacturing of corn grits and flakes for brewers' use, for human consumption"
Census_ASM_PxI,2001875006,BEA_2017_Code,311210,,"NAICS_2012_Code; weight 1.000; Manufacturing of corn grits and hominy (excluding for brewers' use), for human consumption, and corn flour"
Census_ASM_PxI,2001875009,BEA_2017_Code,311210,,"NAICS_2012_Code; weight 1.000; Manufacturing of other corn mill products, for human consumption"
Census_ASM_PxI,2001875012,BEA_2017_Code,311210,,"NAICS_2012_Code; weight 1.000; Manufacturing of whole and degermed cornmeal, for human consumption"
Census_ASM_PxI,2001900000,BEA_2017_Code,311210,,NAICS_2012_Code; weight 1.000; Manufacturing of other grain mill flour products
Census_ASM_PxI,2001900003,BEA_2017_Code,311210,,"NAICS_2012_Code; weight 1.000; Manufacturing of rye, oat, buckwheat, and other flour"
Census_ASM_PxI,2001900006,BEA_2017_Code,311210,,NAICS_2012_Code; weight 1.000; Manufacturing of fruit flour
Census_ASM_PxI,2001925000,BEA_2017_Code,311221,,NAICS_2012_Code; weight 1.000; Manufacturing of corn sweeteners
Census_ASM_PxI,2001950000,BEA_2017_Code,311221,,"NAICS_2012_Code; weight 1.000; Manufacturing of starch, including unmodified and modified corn, potato, rice, and wheat starch and dextrin"
Census_ASM_PxI,2001975000,BEA_2017_Code,311221,,NAICS_2012_Code; weight 1.000; Manufacturing of wet process corn byproducts
Census_ASM_PxI,2002000000,BEA_2017_Code,311224,,"NAICS_2007_Code; weight 1.000; Manufacturing of soybean cake, meal, flour, grits, and other byproducts"
Census_ASM_PxI,2002000003,BEA_2017_Code,311224,,NAICS_2007_Code; weight 1.000; Manufacturing of soybean cake and meal
Census_ASM_PxI,2002000006,BEA_2017_Code,311224,,NAICS_2007_Code; weight 1.000; Manufacturing of soy flour and grits
Census_ASM_PxI,2002000009,BEA_2017_Code,311224,,"NAICS_2007_Code; weight 1.000; Manufacturing of other soybean products, including isolates and concentrates"
Census_ASM_PxI,2002000012,BEA_2017_Code,311224,,NAICS_2007_Code; weight 1.000; Manufacturing of soybean lecithin
Census_ASM_PxI,2002025000,BEA_2017_Code,311224,,"NAICS_2007_Code; weight 1.000; Manufacturing of cottonseed cake, meal, and other byproducts"
Census_ASM_PxI,2002025003,BEA_2017_Code,311224,,NAICS_2007_Code; weight 1.000; Manufacturing of cottonseed cake and meal
Census_ASM_PxI,2002025006,BEA_2017_Code,311224,,NAICS_2007_Code; weight 1.000; Manufacturing of cottonseed byproducts
Census_ASM_PxI,2002050000,BEA_2017_Code,311224,,"NAICS_2007_Code; weight 1.000; Manufacturing of other vegetable oil mill products (excluding oils and products for animal feed), including linseed, peanut, sunflower seed, and all other oilseed cake and meal"
Census_ASM_PxI,2002075000,BEA_2017_Code,311221,,NAICS_2012_Code; weight 1.000; Manufacturing of crude and partially refined corn oil
Census_ASM_PxI,2002075003,BEA_2017_Code,311221,,NAICS_2012_Code; weight 1.000; Manufacturing of crude corn oil
Census_ASM_PxI,2002075006,BEA_2017_Code,311221,,"NAICS_2012_Code; weight 1.000; Manufacturing of once-refined corn oil, after alkali or caustic wash, but before deodorizing or use in end products"
Census_ASM_PxI,2002100000,BEA_2017_Code,311224,,"NAICS_2007_Code; weight 1.000; Manufacturing of crude soybean oil, degummed"
Census_ASM_PxI,2002125000,BEA_2017_Code,311224,,"NAICS_2007_Code; weight 1.000; Manufacturing of soybean oil, other types"
Census_ASM_PxI,2002125003,BEA_2017_Code,311224,,"NAICS_2007_Code; weight 1.000; Manufacturing of crude soybean oil, not degummed"
Census_ASM_PxI,2002125006,BEA_2017_Code,311224,,"NAICS_2007_Code; weight 1.000; Manufacturing of soybean oil, once-refined (after alkali or caustic wash but before deodorizing or use in end products)"
Census_ASM_PxI,2002150000,BEA_2017_Code,311224,,NAICS_2007_Code; weight 1.000; Manufacturing of crude cottonseed oil
Census_ASM_PxI,2002175000,BEA_2017_Code,311224,,"NAICS_2007_Code; weight 1.000; Manufacturing of cottonseed oil, once-refined (after alkali or caustic wash but before deodorizing or use in end products)"
