ActivitySourceName,Activity,SectorSourceName,Sector,SectorType,Note
BEA_NIPA,"Machinery, equipment, and supplies wholesalers",BEA_2017_Code,333120,,"Machinery, equipment and supplies; NAICS 4238; C4218"
BEA_NIPA,"Machinery, equipment, and supplies wholesalers",BEA_2017_Code,333130,,"Machinery, equipment and supplies; NAICS 4238; C4218"
BEA_NIPA,"Machinery, equipment, and supplies wholesalers",BEA_2017_Code,333242,,"Machinery, equipment and supplies; NAICS 4238; C4218"
BEA_NIPA,"Machinery, equipment, and supplies wholesalers",BEA_2017_Code,33329A,,"Machinery, equipment and supplies; NAICS 4238; C4218"
BEA_NIPA,"Machinery, equipment, and supplies wholesalers",BEA_2017_Code,333314,,"Machinery, equipment and supplies; NAICS 4238; C4218"
BEA_NIPA,"Machinery, equipment, and supplies wholesalers",BEA_2017_Code,333316,,"Machinery, equipment and supplies; NAICS 4238; C4218"
BEA_NIPA,"Machinery, equipment, and supplies wholesalers",BEA_2017_Code,333318,,"Machinery, equipment and supplies; NAICS 4238; C4218"
BEA_NIPA,"Machinery, equipment, and supplies wholesalers",BEA_2017_Code,333413,,"Machinery, equipment and supplies; NAICS 4238; C4218"
BEA_NIPA,"Machinery, equipment, and supplies wholesalers",BEA_2017_Code,333414,,"Machinery, equipment and supplies; NAICS 4238; C4218"
BEA_NIPA,"Machinery, equipment, and supplies wholesalers",BEA_2017_Code,333415,,"Machinery, equipment and supplies; NAICS 4238; C4218"
BEA_NIPA,"Machinery, equipment, and supplies wholesalers",BEA_2017_Code,333511,,"Machinery, equipment and supplies; NAICS 4238; C4218"
BEA_NIPA,"Machinery, equipment, and supplies wholesalers",BEA_2017_Code,333514,,"Machinery, equipment and supplies; NAICS 4238; C4218"
BEA_NIPA,"Machinery, equipment, and supplies wholesalers",BEA_2017_Code,333517,,"Machinery, equipment and supplies; NAICS 4238; C4218"
BEA_NIPA,"Machinery, equipment, and supplies wholesalers",BEA_2017_Code,33351B,,"Machinery, equipment and supplies; NAICS 4238; C4218"
BEA_NIPA,"Machinery, equipment, and supplies wholesalers",BEA_2017_Code,333611,,"Machinery, equipment and supplies; NAICS 4238; C4218"
BEA_NIPA,"Machinery, equipment, and supplies wholesalers",BEA_2017_Code,333612,,"Machinery, equipment and supplies; NAICS 4238; C4218"
BEA_NIPA,"Machinery, equipment, and supplies wholesalers",BEA_2017_Code,333613,,"Machinery, equipment and supplies; NAICS 4238; C4218"
BEA_NIPA,"Machinery, equipment, and supplies wholesalers",BEA_2017_Code,333618,,"Machinery, equipment and supplies; NAICS 4238; C4218"
BEA_NIPA,"Machinery, equipment, and supplies wholesalers",BEA_2017_Code,333912,,"Machinery, equipment and supplies; NAICS 4238; C4218"
BEA_NIPA,"Machinery, equipment, and supplies wholesalers",BEA_2017_Code,333914,,"Machinery, equipment and supplies; NAICS 4238; C4218"
BEA_NIPA,"Machinery, equipment, and supplies wholesalers",BEA_2017_Code,333920,,"Machinery, equipment and supplies; NAICS 4238; C4218"
BEA_NIPA,"Machinery, equipment, and supplies wholesalers",BEA_2017_Code,333991,,"Machinery, equipment and supplies; NAICS 4238; C4218"
BEA_NIPA,"Machinery, equipment, and supplies wholesalers",BEA_2017_Code,333993,,"Machinery, equipment and supplies; NAICS 4238; C4218"
BEA_NIPA,"Machinery, equipment, and supplies wholesalers",BEA_2017_Code,333994,,"Machinery, equipment and supplies; NAICS 4238; C4218"
BEA_NIPA,"Machinery, equipment, and supplies wholesalers",BEA_2017_Code,33399A,,"Machinery, equipment and supplies; NAICS 4238; C4218"
