ActivitySourceName,Activity,SectorSourceName,Sector,SectorType,Notes,Table
EPA_GHGI_CEDA,Fuel Oil Commercial,NAICS_2017_Code,81,,,"EPA_GHGI_T_3_8, EPA_GHGI_T_3_9"
EPA_GHGI_CEDA,Fuel Oil Commercial,NAICS_2017_Code,S00102,,S00102,"EPA_GHGI_T_3_8, EPA_GHGI_T_3_9"
EPA_GHGI_CEDA,Fuel Oil Commercial,NAICS_2017_Code,GSLGE,,GSLGE,"EPA_GHGI_T_3_8, EPA_GHGI_T_3_9"
EPA_GHGI_CEDA,Fuel Oil Commercial,NAICS_2017_Code,GSLGH,,GSLGH,"EPA_GHGI_T_3_8, EPA_GHGI_T_3_9"
EPA_GHGI_CEDA,Wood Commercial,NAICS_2017_Code,2213,,,"EPA_GHGI_T_3_8, EPA_GHGI_T_3_9"
EPA_GHGI_CEDA,Wood Commercial,NAICS_2017_Code,42,,,"EPA_GHGI_T_3_8, EPA_GHGI_T_3_9"
EPA_GHGI_CEDA,Wood Commercial,NAICS_2017_Code,44,,,"EPA_GHGI_T_3_8, EPA_GHGI_T_3_9"
EPA_GHGI_CEDA,Wood Commercial,NAICS_2017_Code,45,,,"EPA_GHGI_T_3_8, EPA_GHGI_T_3_9"
EPA_GHGI_CEDA,Wood Commercial,NAICS_2017_Code,493,,,"EPA_GHGI_T_3_8, EPA_GHGI_T_3_9"
EPA_GHGI_CEDA,Wood Commercial,NAICS_2017_Code,51,,,"EPA_GHGI_T_3_8, EPA_GHGI_T_3_9"
EPA_GHGI_CEDA,Wood Commercial,NAICS_2017_Code,52,,,"EPA_GHGI_T_3_8, EPA_GHGI_T_3_9"
EPA_GHGI_CEDA,Wood Commercial,NAICS_2017_Code,53,,,"EPA_GHGI_T_3_8, EPA_GHGI_T_3_9"
EPA_GHGI_CEDA,Wood Commercial,NAICS_2017_Code,54,,,"EPA_GHGI_T_3_8, EPA_GHGI_T_3_9"
EPA_GHGI_CEDA,Wood Commercial,NAICS_2017_Code,55,,,"EPA_GHGI_T_3_8, EPA_GHGI_T_3_9"
EPA_GHGI_CEDA,Wood Commercial,NAICS_2017_Code,56,,,"EPA_GHGI_T_3_8, EPA_GHGI_T_3_9"
EPA_GHGI_CEDA,Wood Commercial,NAICS_2017_Code,61,,,"EPA_GHGI_T_3_8, EPA_GHGI_T_3_9"
EPA_GHGI_CEDA,Wood Commercial,NAICS_2017_Code,62,,,"EPA_GHGI_T_3_8, EPA_GHGI_T_3_9"
EPA_GHGI_CEDA,Wood Commercial,NAICS_2017_Code,71,,,"EPA_GHGI_T_3_8, EPA_GHGI_T_3_9"
EPA_GHGI_CEDA,Wood Commercial,NAICS_2017_Code,72,,,"EPA_GHGI_T_3_8, EPA_GHGI_T_3_9"
EPA_GHGI_CEDA,Wood Commercial,NAICS_2017_Code,81,,,"EPA_GHGI_T_3_8, EPA_GHGI_T_3_9"
EPA_GHGI_CEDA,Wood Commercial,NAICS_2017_Code,S00102,,S00102,"EPA_GHGI_T_3_8, EPA_GHGI_T_3_9"
EPA_GHGI_CEDA,Wood Commercial,NAICS_2017_Code,GSLGE,,GSLGE,"EPA_GHGI_T_3_8, EPA_GHGI_T_3_9"
EPA_GHGI_CEDA,Wood Commercial,NAICS_2017_Code,GSLGH,,GSLGH,"EPA_GHGI_T_3_8, EPA_GHGI_T_3_9"
EPA_GHGI_CEDA,Drained Organic Soils Cropland,NAICS_2017_Code,111,,"111, excl. 1114",EPA_GHGI_T_5_18
EPA_GHGI_CEDA,Mineralization and Asymbiotic Fixation Cropland,NAICS_2017_Code,111,,"111, excl. 1114",EPA_GHGI_T_5_18
EPA_GHGI_CEDA,Organic Amendment Cropland,NAICS_2017_Code,111,,111,EPA_GHGI_T_5_18
EPA_GHGI_CEDA,Residue N Cropland,NAICS_2017_Code,111,,111,EPA_GHGI_T_5_18
EPA_GHGI_CEDA,Synthetic Fertilizer Cropland,NAICS_2017_Code,111,,111,EPA_GHGI_T_5_18
EPA_GHGI_CEDA,All activities Grassland,NAICS_2017_Code,112,,112,"EPA_GHGI_T_5_18, EPA_GHGI_T_5_19"
EPA_GHGI_CEDA,Volatilization & Atm. Deposition Cropland,NAICS_2017_Code,111,,111,EPA_GHGI_T_5_19
EPA_GHGI_CEDA,Surface Leaching & Run-Off Cropland,NAICS_2017_Code,111,,111,EPA_GHGI_T_5_19
EPA_GHGI_CEDA,Natural Gas Industrial,NAICS_2017_Code,11,,"11, 21, 2212, 23","EPA_GHGI_T_3_8, EPA_GHGI_T_3_9, EPA_GHGI_T_A_14"
EPA_GHGI_CEDA,Natural Gas Industrial,NAICS_2017_Code,21,,,"EPA_GHGI_T_3_8, EPA_GHGI_T_3_9, EPA_GHGI_T_A_14"
EPA_GHGI_CEDA,Natural Gas Industrial,NAICS_2017_Code,2212,,,"EPA_GHGI_T_3_8, EPA_GHGI_T_3_9, EPA_GHGI_T_A_14"
EPA_GHGI_CEDA,Natural Gas Industrial,NAICS_2017_Code,23,,,"EPA_GHGI_T_3_8, EPA_GHGI_T_3_9, EPA_GHGI_T_A_14"
EPA_GHGI_CEDA,Natural Gas Industrial - Manufacturing,NAICS_2017_Code,31,,"31, 32, 33",EPA_GHGI_T_A_14
EPA_GHGI_CEDA,Natural Gas Industrial - Manufacturing,NAICS_2017_Code,32,,,EPA_GHGI_T_A_14
EPA_GHGI_CEDA,Natural Gas Industrial - Manufacturing,NAICS_2017_Code,33,,,EPA_GHGI_T_A_14
EPA_GHGI_CEDA,Total Petroleum Industrial,NAICS_2017_Code,11,,"11, 21, 2212, 23, 31, 32, 33",EPA_GHGI_T_A_14
EPA_GHGI_CEDA,Total Petroleum Industrial,NAICS_2017_Code,21,,,EPA_GHGI_T_A_14
EPA_GHGI_CEDA,Total Petroleum Industrial,NAICS_2017_Code,2212,,,EPA_GHGI_T_A_14
EPA_GHGI_CEDA,Total Petroleum Industrial,NAICS_2017_Code,23,,,EPA_GHGI_T_A_14
EPA_GHGI_CEDA,Total Petroleum Industrial,NAICS_2017_Code,31,,,EPA_GHGI_T_A_14
EPA_GHGI_CEDA,Total Petroleum Industrial,NAICS_2017_Code,32,,,EPA_GHGI_T_A_14
EPA_GHGI_CEDA,Total Petroleum Industrial,NAICS_2017_Code,33,,,EPA_GHGI_T_A_14
EPA_GHGI_CEDA,Natural Gas Commercial,NAICS_2017_Code,2213,,,"EPA_GHGI_T_3_8, EPA_GHGI_T_3_9, EPA_GHGI_T_A_14"
EPA_GHGI_CEDA,Natural Gas Commercial,NAICS_2017_Code,42,,,"EPA_GHGI_T_3_8, EPA_GHGI_T_3_9, EPA_GHGI_T_A_14"
EPA_GHGI_CEDA,Natural Gas Commercial,NAICS_2017_Code,44,,,"EPA_GHGI_T_3_8, EPA_GHGI_T_3_9, EPA_GHGI_T_A_14"
EPA_GHGI_CEDA,Natural Gas Commercial,NAICS_2017_Code,45,,,"EPA_GHGI_T_3_8, EPA_GHGI_T_3_9, EPA_GHGI_T_A_14"
EPA_GHGI_CEDA,Natural Gas Commercial,NAICS_2017_Code,493,,,"EPA_GHGI_T_3_8, EPA_GHGI_T_3_9, EPA_GHGI_T_A_14"
EPA_GHGI_CEDA,Natural Gas Commercial,NAICS_2017_Code,51,,,"EPA_GHGI_T_3_8, EPA_GHGI_T_3_9, EPA_GHGI_T_A_14"
EPA_GHGI_CEDA,Natural Gas Commercial,NAICS_2017_Code,52,,,"EPA_GHGI_T_3_8, EPA_GHGI_T_3_9, EPA_GHGI_T_A_14"
EPA_GHGI_CEDA,Natural Gas Commercial,NAICS_2017_Code,53,,,"EPA_GHGI_T_3_8, EPA_GHGI_T_3_9, EPA_GHGI_T_A_14"
EPA_GHGI_CEDA,Natural Gas Commercial,NAICS_2017_Code,54,,,"EPA_GHGI_T_3_8, EPA_GHGI_T_3_9, EPA_GHGI_T_A_14"
EPA_GHGI_CEDA,Natural Gas Commercial,NAICS_2017_Code,55,,,"EPA_GHGI_T_3_8, EPA_GHGI_T_3_9, EPA_GHGI_T_A_14"
EPA_GHGI_CEDA,Natural Gas Commercial,NAICS_2017_Code,56,,,"EPA_GHGI_T_3_8, EPA_GHGI_T_3_9, EPA_GHGI_T_A_14"
EPA_GHGI_CEDA,Natural Gas Commercial,NAICS_2017_Code,61,,,"EPA_GHGI_T_3_8, EPA_GHGI_T_3_9, EPA_GHGI_T_A_14"
EPA_GHGI_CEDA,Natural Gas Commercial,NAICS_2017_Code,62,,,"EPA_GHGI_T_3_8, EPA_GHGI_T_3_9, EPA_GHGI_T_A_14"
EPA_GHGI_CEDA,Natural Gas Commercial,NAICS_2017_Code,71,,,"EPA_GHGI_T_3_8, EPA_GHGI_T_3_9, EPA_GHGI_T_A_14"
EPA_GHGI_CEDA,Natural Gas Commercial,NAICS_2017_Code,72,,,"EPA_GHGI_T_3_8, EPA_GHGI_T_3_9, EPA_GHGI_T_A_14"
EPA_GHGI_CEDA,Natural Gas Commercial,NAICS_2017_Code,81,,,"EPA_GHGI_T_3_8, EPA_GHGI_T_3_9, EPA_GHGI_T_A_14"
EPA_GHGI_CEDA,Natural Gas Commercial,NAICS_2017_Code,S00102,,S00102,"EPA_GHGI_T_3_8, EPA_GHGI_T_3_9, EPA_GHGI_T_A_14"
EPA_GHGI_CEDA,Natural Gas Commercial,NAICS_2017_Code,GSLGE,,GSLGE,"EPA_GHGI_T_3_8, EPA_GHGI_T_3_9, EPA_GHGI_T_A_14"
EPA_GHGI_CEDA,Natural Gas Commercial,NAICS_2017_Code,GSLGH,,GSLGH,"EPA_GHGI_T_3_8, EPA_GHGI_T_3_9, EPA_GHGI_T_A_14"
EPA_GHGI_CEDA,Total Petroleum Commercial,NAICS_2017_Code,2213,,,EPA_GHGI_T_A_14
EPA_GHGI_CEDA,Total Petroleum Commercial,NAICS_2017_Code,42,,,EPA_GHGI_T_A_14
EPA_GHGI_CEDA,Total Petroleum Commercial,NAICS_2017_Code,44,,,EPA_GHGI_T_A_14
EPA_GHGI_CEDA,Total Petroleum Commercial,NAICS_2017_Code,45,,,EPA_GHGI_T_A_14
EPA_GHGI_CEDA,Total Petroleum Commercial,NAICS_2017_Code,493,,,EPA_GHGI_T_A_14
EPA_GHGI_CEDA,Total Petroleum Commercial,NAICS_2017_Code,51,,,EPA_GHGI_T_A_14
EPA_GHGI_CEDA,Total Petroleum Commercial,NAICS_2017_Code,52,,,EPA_GHGI_T_A_14
EPA_GHGI_CEDA,Total Petroleum Commercial,NAICS_2017_Code,53,,,EPA_GHGI_T_A_14
EPA_GHGI_CEDA,Total Petroleum Commercial,NAICS_2017_Code,54,,,EPA_GHGI_T_A_14
EPA_GHGI_CEDA,Total Petroleum Commercial,NAICS_2017_Code,55,,,EPA_GHGI_T_A_14
EPA_GHGI_CEDA,Total Petroleum Commercial,NAICS_2017_Code,56,,,EPA_GHGI_T_A_14
EPA_GHGI_CEDA,Total Petroleum Commercial,NAICS_2017_Code,61,,,EPA_GHGI_T_A_14
EPA_GHGI_CEDA,Total Petroleum Commercial,NAICS_2017_Code,62,,,EPA_GHGI_T_A_14
EPA_GHGI_CEDA,Total Petroleum Commercial,NAICS_2017_Code,71,,,EPA_GHGI_T_A_14
EPA_GHGI_CEDA,Total Petroleum Commercial,NAICS_2017_Code,72,,,EPA_GHGI_T_A_14
EPA_GHGI_CEDA,Total Petroleum Commercial,NAICS_2017_Code,81,,,EPA_GHGI_T_A_14
EPA_GHGI_CEDA,Total Petroleum Commercial,NAICS_2017_Code,S00102,,S00102,EPA_GHGI_T_A_14
EPA_GHGI_CEDA,Total Petroleum Commercial,NAICS_2017_Code,GSLGE,,GSLGE,EPA_GHGI_T_A_14
EPA_GHGI_CEDA,Total Petroleum Commercial,NAICS_2017_Code,GSLGH,,GSLGH,EPA_GHGI_T_A_14
EPA_GHGI_CEDA,Total (All Fuels) Residential,NAICS_2017_Code,F01000,,F0100,EPA_GHGI_T_A_14
EPA_GHGI_CEDA,HCFC-22 Production,NAICS_2017_Code,325120,,325120,EPA_GHGI_T_4_50
EPA_GHGI_CEDA,Fluorochemical Production,NAICS_2017_Code,325120,,,EPA_GHGI_T_4_61
EPA_GHGI_CEDA,Electronics Production,NAICS_2017_Code,334413,,334413,EPA_GHGI_T_4_94
EPA_GHGI_CEDA,Semiconductors,NAICS_2017_Code,334413,,,EPA_GHGI_T_4_121
EPA_GHGI_CEDA,MEMS,NAICS_2017_Code,334413,,,EPA_GHGI_T_4_121
EPA_GHGI_CEDA,PV,NAICS_2017_Code,334413,,,EPA_GHGI_T_4_121
EPA_GHGI_CEDA,Magnesium Production and Processing,NAICS_2017_Code,331410,,"331410, 331490, 331520",EPA_GHGI_T_4_84
EPA_GHGI_CEDA,Magnesium Production and Processing,NAICS_2017_Code,33149,,,EPA_GHGI_T_4_84
EPA_GHGI_CEDA,Magnesium Production and Processing,NAICS_2017_Code,33152,,,EPA_GHGI_T_4_84
EPA_GHGI_CEDA,Industrial Process Refrigeration,NAICS_2017_Code,11,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Industrial Process Refrigeration,NAICS_2017_Code,21,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Industrial Process Refrigeration,NAICS_2017_Code,2212,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Industrial Process Refrigeration,NAICS_2017_Code,23,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Industrial Process Refrigeration,NAICS_2017_Code,31,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Industrial Process Refrigeration,NAICS_2017_Code,32,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Industrial Process Refrigeration,NAICS_2017_Code,33,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Commercial Refrigeration,NAICS_2017_Code,2213,,Apply same mapping as Commercial elsewhere,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Commercial Refrigeration,NAICS_2017_Code,42,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Commercial Refrigeration,NAICS_2017_Code,44,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Commercial Refrigeration,NAICS_2017_Code,45,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Commercial Refrigeration,NAICS_2017_Code,493,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Commercial Refrigeration,NAICS_2017_Code,51,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Commercial Refrigeration,NAICS_2017_Code,52,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Commercial Refrigeration,NAICS_2017_Code,53,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Commercial Refrigeration,NAICS_2017_Code,54,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Commercial Refrigeration,NAICS_2017_Code,55,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Commercial Refrigeration,NAICS_2017_Code,56,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Commercial Refrigeration,NAICS_2017_Code,61,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Commercial Refrigeration,NAICS_2017_Code,62,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Commercial Refrigeration,NAICS_2017_Code,71,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Commercial Refrigeration,NAICS_2017_Code,72,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Commercial Refrigeration,NAICS_2017_Code,81,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Commercial Refrigeration,NAICS_2017_Code,S00102,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Commercial Refrigeration,NAICS_2017_Code,GSLGE,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Commercial Refrigeration,NAICS_2017_Code,GSLGH,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Commercial Stationary Air Conditioning,NAICS_2017_Code,2213,,Apply same mapping as Commercial elsewhere,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Commercial Stationary Air Conditioning,NAICS_2017_Code,42,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Commercial Stationary Air Conditioning,NAICS_2017_Code,44,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Commercial Stationary Air Conditioning,NAICS_2017_Code,45,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Commercial Stationary Air Conditioning,NAICS_2017_Code,493,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Commercial Stationary Air Conditioning,NAICS_2017_Code,51,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Commercial Stationary Air Conditioning,NAICS_2017_Code,52,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Commercial Stationary Air Conditioning,NAICS_2017_Code,53,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Commercial Stationary Air Conditioning,NAICS_2017_Code,54,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Commercial Stationary Air Conditioning,NAICS_2017_Code,55,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Commercial Stationary Air Conditioning,NAICS_2017_Code,56,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Commercial Stationary Air Conditioning,NAICS_2017_Code,61,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Commercial Stationary Air Conditioning,NAICS_2017_Code,62,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Commercial Stationary Air Conditioning,NAICS_2017_Code,71,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Commercial Stationary Air Conditioning,NAICS_2017_Code,72,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Commercial Stationary Air Conditioning,NAICS_2017_Code,81,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Commercial Stationary Air Conditioning,NAICS_2017_Code,S00102,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Commercial Stationary Air Conditioning,NAICS_2017_Code,GSLGE,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Commercial Stationary Air Conditioning,NAICS_2017_Code,GSLGH,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Domestic Refrigeration,NAICS_2017_Code,F01000,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Residential Stationary Air Conditioning,NAICS_2017_Code,F01000,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Aerosols,,,,excluded,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Foams,NAICS_2017_Code,11,,All sectors,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Foams,NAICS_2017_Code,21,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Foams,NAICS_2017_Code,22,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Foams,NAICS_2017_Code,23,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Foams,NAICS_2017_Code,31,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Foams,NAICS_2017_Code,32,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Foams,NAICS_2017_Code,33,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Foams,NAICS_2017_Code,42,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Foams,NAICS_2017_Code,44,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Foams,NAICS_2017_Code,45,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Foams,NAICS_2017_Code,48,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Foams,NAICS_2017_Code,49,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Foams,NAICS_2017_Code,51,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Foams,NAICS_2017_Code,52,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Foams,NAICS_2017_Code,53,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Foams,NAICS_2017_Code,54,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Foams,NAICS_2017_Code,55,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Foams,NAICS_2017_Code,56,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Foams,NAICS_2017_Code,61,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Foams,NAICS_2017_Code,62,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Foams,NAICS_2017_Code,71,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Foams,NAICS_2017_Code,72,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Foams,NAICS_2017_Code,81,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Foams,NAICS_2017_Code,92,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Foams,NAICS_2017_Code,F01000,,,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Solvents,,,,excluded,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,Fire Protection,,,,excluded,EPA_GHGI_T_4_101
EPA_GHGI_CEDA,AWACs,NAICS_2017_Code,S00500,,,EPA_GHGI_T_4_132
EPA_GHGI_CEDA,Other Military Applications,NAICS_2017_Code,S00500,,,EPA_GHGI_T_4_132
EPA_GHGI_CEDA,Particle Accelerators,NAICS_2017_Code,54171,,,EPA_GHGI_T_4_132
EPA_GHGI_CEDA,Other Scientific Applications,NAICS_2017_Code,54171,,,EPA_GHGI_T_4_132
EPA_GHGI_CEDA,Heavy-Duty Vehicles,NAICS_2017_Code,484,,484000,EPA_GHGI_T_A_97
EPA_GHGI_CEDA,School and Tour Buses,NAICS_2017_Code,485,,485000,EPA_GHGI_T_A_97
EPA_GHGI_CEDA,Transit Buses,,,,excluded,EPA_GHGI_T_A_97
EPA_GHGI_CEDA,Buses,NAICS_2017_Code,485,,485000,EPA_GHGI_T_3_13
EPA_GHGI_CEDA,Buses - Distillate Fuel Oil,NAICS_2017_Code,485,,485000,EPA_GHGI_T_3_13
EPA_GHGI_CEDA,Buses - Distillate Fuel Oil,NAICS_2017_Code,487,,48A000,EPA_GHGI_T_3_13
EPA_GHGI_CEDA,Commercial Aircraft,NAICS_2017_Code,481,,481000,EPA_GHGI_T_3_13
EPA_GHGI_CEDA,General Aviation Aircraft,NAICS_2017_Code,481,,481000,"EPA_GHGI_T_3_13, EPA_GHGI_T_3_14, EPA_GHGI_T_3_15"
EPA_GHGI_CEDA,Military Aircraft,NAICS_2017_Code,S00500,,S00500,EPA_GHGI_T_3_13
EPA_GHGI_CEDA,Light-Duty Trucks - Households,NAICS_2017_Code,F01000,,F01000,"EPA_GHGI_T_3_13, EPA_GHGI_T_A_97"
EPA_GHGI_CEDA,Light-Duty Trucks,NAICS_2017_Code,F01000,,F01000,"EPA_GHGI_T_3_13, EPA_GHGI_T_3_14, EPA_GHGI_T_3_15"
EPA_GHGI_CEDA,Light-Duty Trucks,NAICS_2017_Code,492,,492000,"EPA_GHGI_T_3_13, EPA_GHGI_T_3_14, EPA_GHGI_T_3_15"
EPA_GHGI_CEDA,Medium- and Heavy-Duty Trucks,NAICS_2017_Code,484,,484000,"EPA_GHGI_T_3_13, EPA_GHGI_T_A_97"
EPA_GHGI_CEDA,Medium- and Heavy-Duty Trucks - Distillate Fuel Oil,NAICS_2017_Code,484,,484000,EPA_GHGI_T_3_13
EPA_GHGI_CEDA,Medium- and Heavy-Duty Trucks - Distillate Fuel Oil,NAICS_2017_Code,491,,491000,EPA_GHGI_T_3_13
EPA_GHGI_CEDA,Medium- and Heavy-Duty Trucks - Distillate Fuel Oil,NAICS_2017_Code,GSLGO,,GSLGO,EPA_GHGI_T_3_13
EPA_GHGI_CEDA,Medium- and Heavy-Duty Trucks - Distillate Fuel Oil,NAICS_2017_Code,GSLGE,,GSLGE,EPA_GHGI_T_3_13
EPA_GHGI_CEDA,Medium- and Heavy-Duty Trucks - Distillate Fuel Oil,NAICS_2017_Code,GSLGH,,GSLGH,EPA_GHGI_T_3_13
EPA_GHGI_CEDA,Medium- and Heavy-Duty Trucks - Distillate Fuel Oil,NAICS_2017_Code,S00102,,,EPA_GHGI_T_3_13
EPA_GHGI_CEDA,Medium- and Heavy-Duty Trucks - Distillate Fuel Oil,NAICS_2017_Code,S00203,,,EPA_GHGI_T_3_13
EPA_GHGI_CEDA,Motorcycles,NAICS_2017_Code,F01000,,F01000,"EPA_GHGI_T_3_13, EPA_GHGI_T_3_14, EPA_GHGI_T_3_15"
EPA_GHGI_CEDA,Passenger Cars - Households,NAICS_2017_Code,F01000,,F01000,"EPA_GHGI_T_3_13, EPA_GHGI_T_A_97"
EPA_GHGI_CEDA,Passenger Cars,NAICS_2017_Code,F01000,,F01000,"EPA_GHGI_T_3_13, EPA_GHGI_T_3_14, EPA_GHGI_T_3_15"
EPA_GHGI_CEDA,Passenger Cars,NAICS_2017_Code,S00600,,"S00600, GSLGO","EPA_GHGI_T_3_13, EPA_GHGI_T_3_14, EPA_GHGI_T_3_15"
EPA_GHGI_CEDA,Passenger Cars,NAICS_2017_Code,GSLGO,,,"EPA_GHGI_T_3_13, EPA_GHGI_T_3_14, EPA_GHGI_T_3_15"
EPA_GHGI_CEDA,Passenger Cars,NAICS_2017_Code,491,,491000,"EPA_GHGI_T_3_13, EPA_GHGI_T_3_14, EPA_GHGI_T_3_15"
EPA_GHGI_CEDA,Pipeline Natural Gas,NAICS_2017_Code,486,,,EPA_GHGI_T_3_13
EPA_GHGI_CEDA,Rail,NAICS_2017_Code,482,,482000,"EPA_GHGI_T_3_13, EPA_GHGI_T_3_14, EPA_GHGI_T_3_15, EPA_GHGI_T_A_97"
EPA_GHGI_CEDA,Recreational Boats,NAICS_2017_Code,F01000,,F01000,EPA_GHGI_T_3_13
EPA_GHGI_CEDA,Ships and Boats,NAICS_2017_Code,483,,483000,"EPA_GHGI_T_3_14, EPA_GHGI_T_3_15, EPA_GHGI_T_A_97"
EPA_GHGI_CEDA,Ships and Non-Recreational Boats,NAICS_2017_Code,483,,483000,EPA_GHGI_T_3_13
